# ORACLE_STATUS VALID_ACTIVE_C12_STEP_CONTEXT
# g4_version $Name: geant4-11-03-patch-02 [MT]$
# physics_list G4EmStandardPhysics_option4
# extraction_stage actual_C12_first_step_before_EndTracking
# range_source active_UrbanMsc_GetRange_bound_ionIoni_GetRange
# inverse_source active_UrbanMsc_GetEnergy_and_ionIoni_GetKineticEnergy
# dedx_source active_UrbanMsc_GetDEDX_bound_ionIoni_GetDEDX_restricted
# particle C12_Z6_A12_charge6
# material G4_Cu
# material_couple_index 3
# region copper_region
# production_cut_mm 0.05
# material_composition_mass_fraction Cu:1
# density_g_per_cm3 8.96
# mean_excitation_energy_eV 322
# zeff 29
# radlen_mm 14.3558
# grid logarithmic nodes=257 total_MeV=0.1..4800.12
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
0.0083333333333333332,0.10000000000000001,0.00046471197692238552,430.49300097215081,-1.800576286681288e-08
0.0086917033424812069,0.10430044010977449,0.0004745958859518946,439.65386240958998,-2.2032515548109366e-08
0.0090654848392438779,0.10878581807092653,0.00048468694874599281,449.14165377756962,9.2099897153197219e-08
0.0094553405854162463,0.11346408702499496,0.00049499015577378987,458.8759507867976,1.2359037726561439e-07
0.0098619618444672711,0.11834354213360726,0.00050551359342912211,468.58679503118077,-1.2853444017468796e-08
0.010286069607237396,0.12343283528684874,0.00051626815833647052,477.97556418054234,3.0710010018308864e-07
0.010728415870346356,0.12874099044415627,0.00052726839660160096,486.9971522487175,3.7138230513100723e-07
0.011189784969578141,0.13427741963493769,0.00053853321367364237,495.74247378514235,-3.4462120990230716e-08
0.011670994970607395,0.14005193964728874,0.0005500817171864076,504.33576130983158,-6.016569564781804e-08
0.012172899119533155,0.14607478943439786,0.00055903478762682002,515.58303323064331,6.0583384697832088e-09
0.012696387355791946,0.15235664826950335,0.0005670198446913133,528.21683322999377,8.8424280120236176e-09
0.013242387890132759,0.1589086546815931,0.00057498625723286553,541.49778403452228,1.7737278035223625e-08
0.013811868850451945,0.16574242620542334,0.00058291887344949034,555.38820951890534,-2.2059495174975297e-08
0.014405839998406228,0.17287007998087472,0.00059080237123712305,569.81770216393033,1.436126685350203e-07
0.015025354519847623,0.18030425423817148,0.00059862332177393785,584.74122366975473,2.2272137725765084e-07
0.015671510892254964,0.18805813070705957,0.00060637037260196942,600.13455447655508,1.0099164643451175e-08
0.016345454832473173,0.19614545798967806,0.00061403282065124274,615.97855619002053,9.0437943661703102e-08
0.017048381328213919,0.20458057593856702,0.0006215969300360179,632.33100988662329,1.1966178159461549e-07
0.017781536756919732,0.2133784410830368,0.00062904852946244383,649.29562087883176,-4.0243095245084959e-09
0.018546221095748598,0.22255465314898318,0.00063637298383909934,666.96584007069566,7.0191645606954012e-08
0.019343790226597629,0.23212548271917155,0.00064355261089495152,685.35747325790737,1.2078056887965261e-08
0.020175658340252867,0.2421079000830344,0.00065056989542407661,704.46771866310542,1.0849530560075316e-07
0.021043300443928162,0.25251960532713796,0.00065740810543785187,724.28699553049159,3.1359955321441646e-07
0.0219482549766392,0.26337905971967041,0.00066405158036501855,744.79783398925383,7.2975217646487067e-08
0.022892126537050167,0.274705518444602,0.00067048597873754301,765.980604888009,3.4218603006674897e-08
0.023876588728629796,0.28651906474355754,0.00067669396583925083,787.90807178092621,1.0276027700983903e-07
0.024903387127161683,0.2988406455259402,0.00068265676354469895,810.73736393954562,-1.3751665361994014e-09
0.025974342375870558,0.31169210851044671,0.00068835660175978891,834.62247957928059,2.2699666135661545e-07
0.027091353413652649,0.32509624096383177,0.00069377523578883897,859.52560075944916,1.8618173419637785e-07
0.028256400842134124,0.33907681010560947,0.00069903966868683674,885.13264608441341,1.2252378833732536e-08
0.029471550437527912,0.35365860525033493,0.00070710640991698869,907.53967991793274,2.2707774482988441e-07
0.030738956813515777,0.36886748176218931,0.00071515995514618181,930.38723063630403,1.0225201463320843e-07
0.032060867241650463,0.38473040689980559,0.00072320475431289673,953.88861421232116,6.0680060476325792e-08
0.033439625636051948,0.40127550763262337,0.00073124503920171202,978.0883936078925,2.0812534468062083e-07
0.034877676709463151,0.41853212051355781,0.00073928046465509493,1002.7924369770172,1.7849522748747404e-08
0.036377570308034381,0.43653084369641254,0.00074732208004178865,1027.7547090593775,2.0234385611495043e-07
0.037941965932522498,0.45530359119026997,0.00075537446224261523,1052.9938136323601,2.9593031236618828e-07
0.039573637453921666,0.47488364944705996,0.00076344491478281379,1078.7178846828053,-5.2307047027078113e-09
0.041275478031886852,0.49530573638264219,0.00077154216537852994,1105.1222704866984,1.038497841610031e-07
0.043050505244671265,0.51660606293605515,0.00077967212938059448,1132.1023637872715,7.4438495589745912e-08
0.044901866439673671,0.53882239727608405,0.00078784181201912713,1159.4332478272611,6.819353270959283e-08
0.046832844314082765,0.56199413176899315,0.00079605994445034248,1186.9750173547982,3.7227283944396561e-07
0.048846862735513814,0.5861623528261658,0.000804336525019003,1214.8339996046559,1.5930361518812219e-07
0.05094749281295833,0.61136991375549998,0.00081268409686985419,1243.1900625914795,-3.5281169652456867e-08
0.053138459228811254,0.63766151074573507,0.00082111240585850819,1272.1200618190458,3.6299138361783889e-08
0.055423646843203223,0.66508376211843867,0.00082962845622572929,1301.574803741302,-1.2066894927720284e-08
0.057807107582348083,0.69368529098817699,0.00083824113614289089,1331.4911982747337,2.2838866731156315e-07
0.060293067623119867,0.7235168114774384,0.00084696155096706616,1361.7961928101167,2.5755054522402787e-07
0.062885934886597952,0.75463121863917548,0.00085580346555967179,1392.4054496006104,-1.0828202778867535e-08
0.06559030685386788,0.78708368224641456,0.0008647819768949998,1423.2607782776352,9.9397927999511637e-08
0.068410978717935778,0.82093174461522933,0.00087390980340805815,1454.428487193421,9.0264555052677053e-08
0.071352951886211172,0.856235422634534,0.00088320115455444608,1486.0415446136221,2.0665616995430014e-09
0.074421442848633876,0.89305731418360645,0.0008926698016401449,1518.1885778571652,7.8590197127859085e-08
0.077621892427169409,0.93146270912603291,0.00090232626303672647,1550.8371574398807,1.8974340210142771e-08
0.080959975423073399,0.97151970507688079,0.00091218350012280504,1583.9394824630251,6.185372525280286e-08
0.084441610679030818,1.0132993281483698,0.00092225659434028357,1617.446016479799,1.2529846693531965e-07
0.088072971574011449,1.0568756588881374,0.00093256122762408759,1651.3100278117429,7.9514388406920489e-09
0.09186049696945052,1.1023259636334062,0.00094311499871146585,1685.4913232723545,4.0104453535860785e-08
0.09581090262616293,1.1497308315139552,0.0009539347257212777,1719.9877829505936,6.2016010549115208e-08
0.099931193112235431,1.1991743173468252,0.00096503845985957011,1754.8290579486031,-5.4583626507564986e-09
0.10422867422301019,1.2507440906761222,0.00097644494050519481,1790.0562016975452,1.3255660569200245e-08
0.10871096593518269,1.3045315912221922,0.00098817051697220248,1825.6918664477728,1.0160315255802743e-08
0.11338601591798254,1.3606321910157906,0.0010002327545923862,1861.7725702473301,9.5412111544845857e-09
0.11826211362539474,1.4191453635047369,0.0010126511754939712,1898.2575558896322,3.9569026943908625e-08
0.1233479049944083,1.4801748599328997,0.0010254474545478166,1934.9676078034038,1.5970912814466942e-08
0.12865240777535433,1.5438288933042521,0.0010386450883072909,1971.6872466581533,-3.41757702138068e-08
0.13418502752151631,1.6102203302581957,0.001052270041310873,2008.3401999878802,-4.2115840148682082e-08
0.13995557426636349,1.6794668911963619,0.0010663510326802176,2044.9798242559032,-8.8887630589340461e-10
0.14597427991797943,1.751691359015753,0.0010809181546411989,2081.6854374972713,-1.2647695779577361e-08
0.15225181640152666,1.82702179681832,0.0010959985140211934,2118.4481739649946,-1.7531620599697817e-09
0.15879931458191812,1.9055917749830174,0.0011116200395966129,2155.2378226614883,-2.1390571758317378e-08
0.16562838400024585,1.9875406080029503,0.0011278133857022241,2192.0009660601131,-1.3513370689111071e-07
0.17275113345896373,2.0730136015075646,0.0011446122727160606,2228.6039269469129,-6.2107920140164197e-08
