# ORACLE_STATUS VALID_ACTIVE_C12_STEP_CONTEXT
# g4_version $Name: geant4-11-03-patch-02 [MT]$
# physics_list G4EmStandardPhysics_option4
# extraction_stage actual_C12_first_step_before_EndTracking
# range_source active_UrbanMsc_GetRange_bound_ionIoni_GetRange
# inverse_source active_UrbanMsc_GetEnergy_and_ionIoni_GetKineticEnergy
# dedx_source active_UrbanMsc_GetDEDX_bound_ionIoni_GetDEDX_restricted
# particle C12_Z6_A12_charge6
# material Water_75eV
# material_couple_index 2
# region water_alt_region
# production_cut_mm 0.05
# material_composition_mass_fraction Hw75:0.111898;Ow75:0.888102
# density_g_per_cm3 1
# mean_excitation_energy_eV 75
# zeff 3.3334
# radlen_mm 360.83
# grid logarithmic nodes=40001 total_MeV=0.1..4800.12
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
0.0083333333333333332,0.10000000000000001,0.00082026316350206508,243.79442998945282,-8.9847221926286913e-08
0.0083355792570313555,0.10002695108437627,0.00082037371241409831,243.82717371307302,-8.9980882009288443e-08
0.0083378257860301716,0.10005390943236206,0.00082048427609050724,243.85992311787314,-9.0112651285334522e-08
0.0083400729204929133,0.10008087504591495,0.00082059485453177673,243.89267821760228,-9.0242520539574045e-08
0.0083423206605827572,0.10010784792699308,0.00082070544773839293,243.92543902603126,-9.0370480265722364e-08
0.0083445690064629305,0.10013482807755517,0.00082081605571084472,243.95820555695232,-9.0496520208094289e-08
0.0083468179582966984,0.10016181549956038,0.00082092667844962236,243.99097782417945,-9.0620629764059935e-08
0.0083490675162473747,0.10018881019496849,0.00082103731595521852,244.02375584154822,-9.0742797650977813e-08
0.0083513176804783096,0.10021581216573971,0.00082114796822812782,244.05653962291589,-9.0863012142117228e-08
0.0083535684511529072,0.10024282141383489,0.0008212586352688467,244.08932918216124,-9.0981260955635967e-08
0.0083558198284346078,0.1002698379412153,0.00082136931707787325,244.12212453318483,-9.1097531407235977e-08
