# C12 in Water_75eV restricted loss-range table, Geant4 11.3.2 opt4+decay, default-region 0.05mm cuts couple.
# zeff 3.3334
# radlen_mm 360.829
# density_g_per_cm3 1.0
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
26.010000,312.120000,2.291020,75.214800,0.092809
26.110000,313.320000,2.306980,74.971300,0.091699
26.210000,314.520000,2.322980,74.728800,0.090621
26.310000,315.720000,2.339040,74.487200,0.089583
26.410000,316.920000,2.355160,74.246400,0.088584
26.510000,318.120000,2.371320,74.006500,0.087615
26.610000,319.320000,2.387540,73.767500,0.086673
26.710000,320.520000,2.403810,73.529400,0.085751
26.810000,321.720000,2.420130,73.292200,0.084846
26.910000,322.920000,2.436510,73.056000,0.083953
27.010000,324.120000,2.452940,72.820900,0.083069
27.110000,325.320000,2.469420,72.586700,0.082190
27.210000,326.520000,2.485960,72.353600,0.081314
27.310000,327.720000,2.502540,72.121500,0.080438
27.410000,328.920000,2.519180,71.890500,0.079560
27.510000,330.120000,2.535880,71.660600,0.078678
27.610000,331.320000,2.552630,71.431900,0.077791
27.710000,332.520000,2.569430,71.204300,0.076899
27.810000,333.720000,2.586280,70.977800,0.076001
27.910000,334.920000,2.603190,70.752600,0.075098
28.010000,336.120000,2.620150,70.528600,0.074190
28.110000,337.320000,2.637160,70.305800,0.073278
28.210000,338.520000,2.654230,70.084300,0.072363
28.310000,339.720000,2.671350,69.864100,0.071449
28.410000,340.920000,2.688530,69.645200,0.070537
28.510000,342.120000,2.705760,69.427600,0.069629
28.610000,343.320000,2.723040,69.211300,0.068731
28.710000,344.520000,2.740380,68.996500,0.067846
28.810000,345.720000,2.757770,68.783000,0.066978
28.910000,346.920000,2.775210,68.571000,0.066132
29.010000,348.120000,2.792710,68.360400,0.065314
29.110000,349.320000,2.810260,68.151300,0.064530
29.210000,350.520000,2.827870,67.943700,0.063786
29.310000,351.720000,2.845530,67.737600,0.063091
29.410000,352.920000,2.863240,67.533000,0.062449
29.510000,354.120000,2.881010,67.329900,0.061861
29.610000,355.320000,2.898830,67.128400,0.061318
29.710000,356.520000,2.916710,66.928400,0.060811
29.810000,357.720000,2.934640,66.729800,0.060333
29.910000,358.920000,2.952630,66.532700,0.059877
30.010000,360.120000,2.970660,66.337000,0.059437
30.110000,361.320000,2.988760,66.142800,0.059005
30.210000,362.520000,3.006900,65.950000,0.058577
30.310000,363.720000,3.025100,65.758500,0.058146
30.410000,364.920000,3.043350,65.568400,0.057710
30.510000,366.120000,3.061660,65.379600,0.057263
30.610000,367.320000,3.080020,65.192200,0.056802
30.710000,368.520000,3.098430,65.006000,0.056324
30.810000,369.720000,3.116900,64.821200,0.055826
30.910000,370.920000,3.135420,64.637600,0.055306
31.010000,372.120000,3.153990,64.455200,0.054763
31.110000,373.320000,3.172620,64.274100,0.054196
31.210000,374.520000,3.191300,64.094200,0.053603
31.310000,375.720000,3.210030,63.915500,0.052986
31.410000,376.920000,3.228810,63.738000,0.052345
31.510000,378.120000,3.247650,63.561600,0.051681
31.610000,379.320000,3.266540,63.386300,0.050995
31.710000,380.520000,3.285490,63.212200,0.050291
31.810000,381.720000,3.304480,63.039100,0.049570
31.910000,382.920000,3.323530,62.867200,0.048836
32.010000,384.120000,3.342630,62.696200,0.048094
32.110000,385.320000,3.361780,62.526400,0.047346
32.210000,386.520000,3.380990,62.357500,0.046599
32.310000,387.720000,3.400250,62.189600,0.045859
32.410000,388.920000,3.419560,62.022700,0.045130
32.510000,390.120000,3.438920,61.856800,0.044421
32.610000,391.320000,3.458330,61.691800,0.043737
32.710000,392.520000,3.477800,61.527700,0.043088
32.810000,393.720000,3.497320,61.364600,0.042482
32.910000,394.920000,3.516890,61.202300,0.041920
33.010000,396.120000,3.536510,61.040900,0.041405
33.110000,397.320000,3.556180,60.880300,0.040931
33.210000,398.520000,3.575910,60.720700,0.040491
33.310000,399.720000,3.595680,60.561800,0.040083
33.410000,400.920000,3.615510,60.403900,0.039701
33.510000,402.120000,3.635390,60.246800,0.039340
33.610000,403.320000,3.655330,60.090500,0.038997
33.710000,404.520000,3.675310,59.935100,0.038668
33.810000,405.720000,3.695350,59.780600,0.038348
33.910000,406.920000,3.715440,59.626800,0.038035
34.010000,408.120000,3.735580,59.473900,0.037727
34.110000,409.320000,3.755770,59.321900,0.037419
34.210000,410.520000,3.776010,59.170600,0.037110
34.310000,411.720000,3.796310,59.020200,0.036797
34.410000,412.920000,3.816650,58.870500,0.036478
34.510000,414.120000,3.837050,58.721700,0.036153
34.610000,415.320000,3.857500,58.573700,0.035819
34.710000,416.520000,3.878000,58.426500,0.035476
34.810000,417.720000,3.898560,58.280000,0.035123
34.910000,418.920000,3.919160,58.134400,0.034759
35.010000,420.120000,3.939820,57.989500,0.034384
35.110000,421.320000,3.960530,57.845400,0.033999
35.210000,422.520000,3.981290,57.702100,0.033604
35.310000,423.720000,4.002100,57.559500,0.033199
35.410000,424.920000,4.022960,57.417700,0.032787
35.510000,426.120000,4.043880,57.276700,0.032367
35.610000,427.320000,4.064840,57.136400,0.031943
35.710000,428.520000,4.085860,56.996800,0.031515
35.810000,429.720000,4.106930,56.858100,0.031087
35.910000,430.920000,4.128050,56.720000,0.030661
36.010000,432.120000,4.149220,56.582700,0.030239
36.110000,433.320000,4.170450,56.446100,0.029826
36.210000,434.520000,4.191720,56.310200,0.029424
36.310000,435.720000,4.213050,56.175000,0.029038
36.410000,436.920000,4.234430,56.040600,0.028672
36.510000,438.120000,4.255860,55.906900,0.028331
36.610000,439.320000,4.277340,55.773800,0.028019
36.710000,440.520000,4.298870,55.641500,0.027742
36.810000,441.720000,4.320460,55.509900,0.027503
36.910000,442.920000,4.342090,55.378900,0.027296
37.010000,444.120000,4.363780,55.248700,0.027117
37.110000,445.320000,4.385520,55.119100,0.026962
37.210000,446.520000,4.407310,54.990200,0.026827
37.310000,447.720000,4.429150,54.861900,0.026707
37.410000,448.920000,4.451040,54.734400,0.026599
37.510000,450.120000,4.472980,54.607500,0.026499
37.610000,451.320000,4.494980,54.481200,0.026405
37.710000,452.520000,4.517020,54.355600,0.026312
37.810000,453.720000,4.539120,54.230700,0.026218
37.910000,454.920000,4.561270,54.106400,0.026120
38.010000,456.120000,4.583460,53.982700,0.026017
38.110000,457.320000,4.605710,53.859700,0.025905
38.210000,458.520000,4.628020,53.737200,0.025783
38.310000,459.720000,4.650370,53.615500,0.025649
38.410000,460.920000,4.672770,53.494300,0.025501
38.510000,462.120000,4.695220,53.373700,0.025338
38.610000,463.320000,4.717730,53.253800,0.025160
38.710000,464.520000,4.740280,53.134400,0.024965
38.810000,465.720000,4.762890,53.015700,0.024753
38.910000,466.920000,4.785550,52.897500,0.024523
39.010000,468.120000,4.808260,52.780000,0.024275
39.110000,469.320000,4.831010,52.663000,0.024009
39.210000,470.520000,4.853820,52.546600,0.023727
