# C12 in Cu restricted loss-range table, Geant4 11.3.2 opt4, default-region 0.05mm cuts couple (theRangeTableForLoss).
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
17.210000,206.520000,0.208412,577.567000,0.280636
17.310000,207.720000,0.210512,574.960000,0.277219
17.410000,208.920000,0.212620,572.387000,0.273844
17.510000,210.120000,0.214739,569.849000,0.270498
17.610000,211.320000,0.216867,567.344000,0.267171
17.710000,212.520000,0.219004,564.872000,0.263855
17.810000,213.720000,0.221150,562.432000,0.260545
17.910000,214.920000,0.223306,560.024000,0.257240
18.010000,216.120000,0.225470,557.647000,0.253939
18.110000,217.320000,0.227644,555.300000,0.250644
18.210000,218.520000,0.229827,552.983000,0.247361
18.310000,219.720000,0.232019,550.695000,0.244097
18.410000,220.920000,0.234220,548.435000,0.240863
18.510000,222.120000,0.236430,546.204000,0.237671
18.610000,223.320000,0.238649,544.000000,0.234535
18.710000,224.520000,0.240876,541.824000,0.231475
18.810000,225.720000,0.243113,539.674000,0.228508
18.910000,226.920000,0.245358,537.549000,0.225639
19.010000,228.120000,0.247612,535.449000,0.222858
19.110000,229.320000,0.249875,533.374000,0.220151
19.210000,230.520000,0.252146,531.322000,0.217508
19.310000,231.720000,0.254426,529.293000,0.214917
19.410000,232.920000,0.256715,527.287000,0.212369
19.510000,234.120000,0.259012,525.302000,0.209857
19.610000,235.320000,0.261318,523.339000,0.207373
19.710000,236.520000,0.263633,521.396000,0.204911
19.810000,237.720000,0.265956,519.473000,0.202466
19.910000,238.920000,0.268288,517.569000,0.200035
20.010000,240.120000,0.270628,515.684000,0.197616
20.110000,241.320000,0.272977,513.816000,0.195206
20.210000,242.520000,0.275335,511.966000,0.192807
20.310000,243.720000,0.277701,510.133000,0.190420
20.410000,244.920000,0.280075,508.316000,0.188046
20.510000,246.120000,0.282458,506.514000,0.185690
20.610000,247.320000,0.284850,504.727000,0.183356
20.710000,248.520000,0.287249,502.955000,0.181051
20.810000,249.720000,0.289657,501.195000,0.178781
20.910000,250.920000,0.292074,499.449000,0.176556
21.010000,252.120000,0.294499,497.715000,0.174386
21.110000,253.320000,0.296932,495.992000,0.172276
