# TOPAS/Geant4 C-12 stopping power in G4_AIR (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
62.51,0.0397708
62.61,0.0397211
62.71,0.0396716
62.81,0.0396222
62.91,0.0395729
63.01,0.0395238
63.11,0.0394749
63.21,0.0394261
63.31,0.0393774
63.41,0.0393289
63.51,0.0392805
63.61,0.0392323
63.71,0.0391842
63.81,0.0391362
63.91,0.0390884
64.01,0.0390407
64.11,0.0389932
64.21,0.0389458
64.31,0.0388985
64.41,0.0388514
64.51,0.0388045
64.61,0.0387576
64.71,0.0387109
64.81,0.0386644
64.91,0.038618
65.01,0.0385717
65.11,0.0385255
65.21,0.0384795
65.31,0.0384336
65.41,0.0383879
65.51,0.0383423
65.61,0.0382968
65.71,0.0382514
65.81,0.0382062
65.91,0.0381611
66.01,0.0381162
66.11,0.0380714
66.21,0.0380267
66.31,0.0379821
66.41,0.0379377
66.51,0.0378934
66.61,0.0378492
66.71,0.0378052
66.81,0.0377613
66.91,0.0377175
67.01,0.0376738
67.11,0.0376303
67.21,0.0375869
67.31,0.0375436
67.41,0.0375004
67.51,0.0374574
67.61,0.0374145
67.71,0.0373717
67.81,0.037329
67.91,0.0372865
68.01,0.0372441
68.11,0.0372018
68.21,0.0371596
68.31,0.0371176
68.41,0.0370756
68.51,0.0370338
68.61,0.0369921
68.71,0.0369505
68.81,0.0369091
68.91,0.0368677
69.01,0.0368265
69.11,0.0367854
69.21,0.0367444
69.31,0.0367035
69.41,0.0366627
69.51,0.0366221
69.61,0.0365816
69.71,0.0365411
69.81,0.0365008
69.91,0.0364606
70.01,0.0364206
70.11,0.0363806
70.21,0.0363407
70.31,0.036301
70.41,0.0362614
70.51,0.0362218
70.61,0.0361824
70.71,0.0361431
70.81,0.0361039
70.91,0.0360648
71.01,0.0360258
71.11,0.035987
71.21,0.0359482
71.31,0.0359095
71.41,0.035871
71.51,0.0358325
71.61,0.0357942
71.71,0.0357559
71.81,0.0357178
71.91,0.0356798
72.01,0.0356418
72.11,0.035604
72.21,0.0355663
72.31,0.0355286
72.41,0.0354911
72.51,0.0354537
72.61,0.0354164
72.71,0.0353791
72.81,0.035342
72.91,0.035305
73.01,0.035268
73.11,0.0352312
73.21,0.0351945
73.31,0.0351578
73.41,0.0351213
73.51,0.0350848
73.61,0.0350485
73.71,0.0350122
73.81,0.0349761
73.91,0.03494
74.01,0.034904
74.11,0.0348681
74.21,0.0348323
74.31,0.0347966
74.41,0.034761
74.51,0.0347255
74.61,0.0346901
74.71,0.0346547
74.81,0.0346195
74.91,0.0345843
75.01,0.0345493
75.11,0.0345143
75.21,0.0344794
75.31,0.0344446
75.41,0.0344098
75.51,0.0343752
75.61,0.0343407
75.71,0.0343062
75.81,0.0342718
75.91,0.0342375
76.01,0.0342033
76.11,0.0341692
76.21,0.0341351
76.31,0.0341011
76.41,0.0340673
76.51,0.0340335
76.61,0.0339997
76.71,0.0339661
76.81,0.0339325
76.91,0.033899
77.01,0.0338656
77.11,0.0338323
77.21,0.0337991
77.31,0.0337659
77.41,0.0337328
77.51,0.0336998
77.61,0.0336668
77.71,0.033634
77.81,0.0336012
77.91,0.0335685
78.01,0.0335358
78.11,0.0335032
78.21,0.0334707
78.31,0.0334383
78.41,0.033406
78.51,0.0333737
78.61,0.0333415
78.71,0.0333093
78.81,0.0332773
78.91,0.0332453
79.01,0.0332133
79.11,0.0331815
79.21,0.0331497
79.31,0.0331179
79.41,0.0330863
79.51,0.033055
79.61,0.0330238
79.71,0.0329926
79.81,0.0329615
79.91,0.0329304
80.01,0.0328995
80.11,0.0328685
80.21,0.0328377
80.31,0.0328069
80.41,0.0327762
80.51,0.0327456
80.61,0.032715
80.71,0.0326845
80.81,0.032654
80.91,0.0326236
81.01,0.0325933
81.11,0.032563
81.21,0.0325328
81.31,0.0325027
81.41,0.0324726
81.51,0.0324426
81.61,0.0324127
81.71,0.0323828
81.81,0.032353
81.91,0.0323233
82.01,0.0322936
82.11,0.0322639
82.21,0.0322344
82.31,0.0322049
82.41,0.0321754
82.51,0.0321461
82.61,0.0321168
82.71,0.0320875
82.81,0.0320583
82.91,0.0320292
83.01,0.0320001
83.11,0.0319711
83.21,0.0319422
83.31,0.0319133
83.41,0.0318845
83.51,0.0318557
83.61,0.031827
83.71,0.0317984
83.81,0.0317698
83.91,0.0317413
84.01,0.0317128
84.11,0.0316844
84.21,0.0316561
84.31,0.0316278
84.41,0.0315996
84.51,0.0315714
84.61,0.0315433
84.71,0.0315153
84.81,0.0314873
84.91,0.0314594
85.01,0.0314315
85.11,0.0314037
85.21,0.0313759
85.31,0.0313482
85.41,0.0313206
85.51,0.031293
85.61,0.0312655
85.71,0.0312381
85.81,0.0312107
85.91,0.0311833
86.01,0.031156
86.11,0.0311288
86.21,0.0311016
86.31,0.0310745
86.41,0.0310474
86.51,0.0310204
86.61,0.0309935
86.71,0.0309666
86.81,0.0309397
86.91,0.0309129
87.01,0.0308862
87.11,0.0308595
87.21,0.0308329
87.31,0.0308063
87.41,0.0307798
87.51,0.0307534
87.61,0.030727
87.71,0.0307006
87.81,0.0306744
87.91,0.0306481
88.01,0.0306219
88.11,0.0305958
88.21,0.0305697
88.31,0.0305437
88.41,0.0305177
88.51,0.0304918
88.61,0.030466
88.71,0.0304402
88.81,0.0304144
88.91,0.0303887
89.01,0.030363
89.11,0.0303374
89.21,0.0303119
89.31,0.0302864
89.41,0.030261
89.51,0.0302356
89.61,0.0302102
89.71,0.0301849
89.81,0.0301597
89.91,0.0301345
90.01,0.0301094
90.11,0.0300843
90.21,0.0300593
90.31,0.0300343
90.41,0.0300094
90.51,0.0299845
90.61,0.0299596
90.71,0.0299349
90.81,0.0299101
90.91,0.0298854
91.01,0.0298608
91.11,0.0298362
91.21,0.0298117
91.31,0.0297872
91.41,0.0297628
91.51,0.0297384
91.61,0.0297141
91.71,0.0296898
91.81,0.0296655
91.91,0.0296413
92.01,0.0296172
92.11,0.0295931
92.21,0.029569
92.31,0.029545
92.41,0.0295211
92.51,0.0294972
92.61,0.0294733
92.71,0.0294495
92.81,0.0294257
92.91,0.029402
93.01,0.0293783
93.11,0.0293547
