# TOPAS/Geant4 C-12 stopping power in G4_LUNG_ICRP (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
100.61,26.8683
100.71,26.8485
100.81,26.8288
100.91,26.8091
101.01,26.7895
101.11,26.7698
101.21,26.7502
101.31,26.7307
101.41,26.7112
101.51,26.6917
101.61,26.6723
101.71,26.6529
101.81,26.6335
101.91,26.6142
102.01,26.5949
102.11,26.5756
102.21,26.5564
102.31,26.5372
102.41,26.518
102.51,26.4989
102.61,26.4798
102.71,26.4608
102.81,26.4417
102.91,26.4228
103.01,26.4038
103.11,26.3849
103.21,26.366
103.31,26.3472
103.41,26.3284
103.51,26.3096
103.61,26.2908
103.71,26.2721
103.81,26.2535
103.91,26.2348
104.01,26.2162
104.11,26.1976
104.21,26.1791
104.31,26.1606
104.41,26.1421
104.51,26.1237
104.61,26.1053
104.71,26.0869
104.81,26.0686
104.91,26.0502
105.01,26.032
105.11,26.0137
105.21,25.9955
105.31,25.9773
105.41,25.9592
105.51,25.9411
105.61,25.923
105.71,25.905
105.81,25.8869
105.91,25.8689
106.01,25.851
106.11,25.8331
106.21,25.8152
106.31,25.7973
106.41,25.7795
106.51,25.7617
106.61,25.7439
106.71,25.7262
106.81,25.7085
106.91,25.6908
107.01,25.6732
107.11,25.6556
107.21,25.638
107.31,25.6205
107.41,25.603
107.51,25.5855
107.61,25.568
107.71,25.5506
107.81,25.5332
107.91,25.5158
108.01,25.4985
108.11,25.4812
108.21,25.4639
108.31,25.4467
108.41,25.4295
108.51,25.4123
108.61,25.3952
108.71,25.378
108.81,25.3609
108.91,25.3439
109.01,25.3268
109.11,25.3098
109.21,25.2929
109.31,25.2759
109.41,25.259
109.51,25.2421
109.61,25.2253
109.71,25.2084
109.81,25.1916
109.91,25.1749
110.01,25.1581
110.11,25.1414
110.21,25.1247
110.31,25.1081
110.41,25.0914
110.51,25.0748
110.61,25.0583
110.71,25.0417
110.81,25.0252
110.91,25.0087
111.01,24.9923
111.11,24.9758
111.21,24.9594
111.31,24.943
111.41,24.9267
111.51,24.9104
111.61,24.8941
111.71,24.8778
111.81,24.8616
111.91,24.8454
112.01,24.8292
112.11,24.813
112.21,24.7969
112.31,24.7808
112.41,24.7647
112.51,24.7487
112.61,24.7327
112.71,24.7167
112.81,24.7007
112.91,24.6848
113.01,24.6688
113.11,24.653
113.21,24.6371
113.31,24.6213
113.41,24.6055
113.51,24.5897
113.61,24.5739
113.71,24.5582
113.81,24.5425
113.91,24.5268
114.01,24.5112
114.11,24.4955
114.21,24.4799
114.31,24.4644
114.41,24.4488
114.51,24.4333
114.61,24.4178
114.71,24.4023
114.81,24.3869
114.91,24.3715
115.01,24.3561
115.11,24.3407
115.21,24.3254
115.31,24.31
