# TOPAS/Geant4 C-12 stopping power in Water_75eV (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
352.0,20.056
353.0,20.027
354.0,19.9982
355.0,19.9696
356.0,19.9411
357.0,19.9128
358.0,19.8846
359.0,19.8567
360.0,19.8288
361.0,19.8011
362.0,19.7736
363.0,19.7463
364.0,19.719
365.0,19.692
366.0,19.6651
367.0,19.6383
368.0,19.6117
369.0,19.5852
370.0,19.5589
371.0,19.5327
372.0,19.5067
373.0,19.4808
374.0,19.4551
375.0,19.4295
376.0,19.404
377.0,19.3787
378.0,19.3535
379.0,19.3284
380.0,19.3035
381.0,19.2787
382.0,19.254
383.0,19.2295
384.0,19.2051
385.0,19.1809
386.0,19.1567
387.0,19.1327
388.0,19.1088
389.0,19.0851
390.0,19.0615
391.0,19.0379
392.0,19.0146
393.0,18.9913
394.0,18.9682
395.0,18.9452
396.0,18.9223
397.0,18.8995
398.0,18.8768
399.0,18.8543
400.0,18.8318
