# TOPAS/Geant4 C-12 stopping power in Water_75eV (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
349.0,11.6666
350.0,11.6495
351.0,11.6324
352.0,11.6155
353.0,11.5986
354.0,11.5819
355.0,11.5652
356.0,11.5487
357.0,11.5322
358.0,11.5158
359.0,11.4995
360.0,11.4833
361.0,11.4672
362.0,11.4512
363.0,11.4353
364.0,11.4195
365.0,11.4037
366.0,11.3881
367.0,11.3725
368.0,11.357
369.0,11.3416
370.0,11.3263
371.0,11.3111
372.0,11.2959
373.0,11.2809
374.0,11.2659
375.0,11.251
376.0,11.2362
377.0,11.2214
378.0,11.2068
379.0,11.1922
380.0,11.1777
381.0,11.1633
382.0,11.1489
383.0,11.1347
384.0,11.1205
385.0,11.1064
386.0,11.0923
387.0,11.0784
388.0,11.0645
389.0,11.0507
390.0,11.0369
391.0,11.0232
392.0,11.0096
393.0,10.9961
394.0,10.9826
395.0,10.9692
396.0,10.9559
397.0,10.9427
398.0,10.9295
399.0,10.9164
400.0,10.9033
