# TOPAS/Geant4 C-12 electronic stopping power in SchneiderSection07; 0.01+0.1*n MeV/u grid.
energy_MeVu,stopping_power_MeV_per_mm
52.91,42.7286
53.01,42.6648
53.11,42.6012
53.21,42.5379
53.31,42.4748
53.41,42.4119
53.51,42.3492
53.61,42.2867
53.71,42.2245
53.81,42.1624
53.91,42.1006
54.01,42.039
54.11,41.9776
54.21,41.9164
54.31,41.8555
54.41,41.7947
54.51,41.7341
54.61,41.6738
54.71,41.6136
54.81,41.5537
54.91,41.494
55.01,41.4344
55.11,41.3751
55.21,41.3159
55.31,41.257
55.41,41.1983
55.51,41.1397
55.61,41.0814
55.71,41.0232
55.81,40.9652
55.91,40.9075
56.01,40.8499
56.11,40.7925
56.21,40.7353
56.31,40.6783
56.41,40.6215
56.51,40.5648
56.61,40.5084
56.71,40.4521
56.81,40.396
56.91,40.3401
57.01,40.2844
57.11,40.2289
57.21,40.1735
57.31,40.1183
57.41,40.0633
57.51,40.0085
57.61,39.9539
57.71,39.8994
57.81,39.8451
57.91,39.791
58.01,39.7371
58.11,39.6833
58.21,39.6297
58.31,39.5763
58.41,39.523
58.51,39.4699
58.61,39.417
58.71,39.3642
58.81,39.3117
58.91,39.2592
59.01,39.207
59.11,39.1549
59.21,39.103
59.31,39.0512
59.41,38.9996
59.51,38.9482
59.61,38.8969
59.71,38.8457
59.81,38.7948
59.91,38.744
60.01,38.6933
60.11,38.6428
60.21,38.5925
60.31,38.5423
60.41,38.4923
60.51,38.4424
60.61,38.3927
60.71,38.3431
60.81,38.2937
60.91,38.2445
61.01,38.1954
61.11,38.1464
61.21,38.0976
61.31,38.0489
61.41,38.0004
61.51,37.952
61.61,37.9038
61.71,37.8557
61.81,37.8078
61.91,37.76
62.01,37.7123
62.11,37.6648
62.21,37.6175
62.31,37.5702
62.41,37.5231
62.51,37.4762
62.61,37.4294
62.71,37.3827
62.81,37.3362
62.91,37.2898
63.01,37.2436
63.11,37.1975
63.21,37.1515
63.31,37.1056
63.41,37.0599
63.51,37.0143
63.61,36.9689
63.71,36.9236
63.81,36.8784
63.91,36.8334
64.01,36.7885
64.11,36.7437
64.21,36.699
64.31,36.6545
64.41,36.6101
64.51,36.5658
64.61,36.5217
64.71,36.4777
64.81,36.4338
64.91,36.39
65.01,36.3464
65.11,36.3029
65.21,36.2595
65.31,36.2162
65.41,36.1731
65.51,36.1301
65.61,36.0872
65.71,36.0444
65.81,36.0018
65.91,35.9592
66.01,35.9168
66.11,35.8745
66.21,35.8324
66.31,35.7903
66.41,35.7484
66.51,35.7066
66.61,35.6649
66.71,35.6233
66.81,35.5818
66.91,35.5405
67.01,35.4992
67.11,35.4581
67.21,35.4171
67.31,35.3762
67.41,35.3354
67.51,35.2947
67.61,35.2542
67.71,35.2137
67.81,35.1734
67.91,35.1332
68.01,35.0931
68.11,35.0531
68.21,35.0132
68.31,34.9734
68.41,34.9337
68.51,34.8942
68.61,34.8547
68.71,34.8153
68.81,34.7761
68.91,34.737
69.01,34.6979
69.11,34.659
69.21,34.6202
69.31,34.5815
69.41,34.5428
69.51,34.5043
69.61,34.4659
69.71,34.4276
69.81,34.3894
69.91,34.3513
70.01,34.3133
70.11,34.2754
70.21,34.2376
70.31,34.1999
70.41,34.1624
70.51,34.1249
70.61,34.0875
70.71,34.0502
70.81,34.013
70.91,33.9759
71.01,33.9389
71.11,33.902
71.21,33.8652
71.31,33.8284
71.41,33.7918
71.51,33.7553
71.61,33.7189
71.71,33.6826
71.81,33.6463
71.91,33.6102
72.01,33.5741
72.11,33.5382
72.21,33.5023
72.31,33.4666
72.41,33.4309
72.51,33.3953
72.61,33.3598
72.71,33.3244
72.81,33.2891
72.91,33.2539
73.01,33.2188
73.11,33.1837
73.21,33.1488
73.31,33.1139
73.41,33.0792
73.51,33.0445
73.61,33.0099
73.71,32.9754
73.81,32.941
73.91,32.9067
74.01,32.8724
74.11,32.8383
74.21,32.8042
74.31,32.7702
74.41,32.7363
74.51,32.7025
74.61,32.6688
74.71,32.6351
74.81,32.6016
74.91,32.5681
75.01,32.5347
75.11,32.5014
75.21,32.4682
75.31,32.435
75.41,32.402
75.51,32.369
75.61,32.3361
75.71,32.3033
75.81,32.2706
75.91,32.2379
76.01,32.2053
76.11,32.1728
76.21,32.1404
76.31,32.1081
76.41,32.0758
76.51,32.0437
76.61,32.0116
76.71,31.9796
76.81,31.9476
76.91,31.9158
77.01,31.884
77.11,31.8523
77.21,31.8206
77.31,31.7891
77.41,31.7576
77.51,31.7262
77.61,31.6949
77.71,31.6637
77.81,31.6325
77.91,31.6014
78.01,31.5704
78.11,31.5394
78.21,31.5085
78.31,31.4777
78.41,31.447
78.51,31.4164
78.61,31.3858
78.71,31.3553
78.81,31.3248
78.91,31.2945
79.01,31.2642
79.11,31.234
79.21,31.2038
79.31,31.1738
79.41,31.1438
79.51,31.1138
79.61,31.084
79.71,31.0542
79.81,31.0245
79.91,30.9948
80.01,30.9652
80.11,30.9357
80.21,30.9063
80.31,30.8769
80.41,30.8476
80.51,30.8184
80.61,30.7892
80.71,30.7601
80.81,30.731
80.91,30.7021
81.01,30.6732
81.11,30.6444
81.21,30.6156
81.31,30.5869
81.41,30.5583
81.51,30.5297
81.61,30.5012
81.71,30.4728
81.81,30.4444
81.91,30.4161
82.01,30.3878
82.11,30.3597
82.21,30.3316
82.31,30.3035
82.41,30.2755
82.51,30.2476
82.61,30.2197
82.71,30.192
82.81,30.1642
82.91,30.1366
83.01,30.109
83.11,30.0814
83.21,30.0539
83.31,30.0265
83.41,29.9992
83.51,29.9719
83.61,29.9446
83.71,29.9175
83.81,29.8903
83.91,29.8633
84.01,29.8363
84.11,29.8094
84.21,29.7825
84.31,29.7557
84.41,29.7289
84.51,29.7022
84.61,29.6756
84.71,29.649
84.81,29.6225
84.91,29.5961
85.01,29.5697
85.11,29.5433
85.21,29.5171
85.31,29.4908
85.41,29.4647
85.51,29.4386
85.61,29.4125
85.71,29.3865
85.81,29.3606
85.91,29.3347
86.01,29.3089
86.11,29.2831
86.21,29.2574
86.31,29.2317
86.41,29.2061
86.51,29.1806
86.61,29.1551
86.71,29.1297
86.81,29.1043
86.91,29.079
87.01,29.0537
87.11,29.0285
87.21,29.0033
87.31,28.9782
87.41,28.9532
87.51,28.9282
87.61,28.9032
87.71,28.8783
87.81,28.8535
87.91,28.8287
88.01,28.804
88.11,28.7793
88.21,28.7547
88.31,28.7301
88.41,28.7056
88.51,28.6811
88.61,28.6567
88.71,28.6323
88.81,28.608
88.91,28.5837
89.01,28.5595
89.11,28.5354
89.21,28.5112
89.31,28.4872
89.41,28.4632
89.51,28.4392
89.61,28.4153
89.71,28.3914
89.81,28.3676
89.91,28.3439
90.01,28.3202
90.11,28.2965
