energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
215,0.003707437906,0.004651552988,0.005088964104,0.004999830476,0.004910129047,0.004838574263,0.004779917159,0.004668159544,0.004615532085,0.004682576124,0.004572681387,0.00445196027,0.004344307039,0.004254461428,0.004164899709,0.004078681377,0.003992212687,0.003922783382,0.003864180456,0.003795783865,0.003741833956,0.003688400405,0.003635483211,0.003599355044,0.002246738317
215.5,0.003706603783,0.004650189516,0.005087429279,0.004998331367,0.004908665746,0.004837138789,0.004778505205,0.004666790663,0.004614199503,0.004681217248,0.004571370421,0.004450702893,0.004343096889,0.004253290677,0.004163768263,0.004077588202,0.003991157853,0.003921759315,0.003863181479,0.003794815315,0.003740889066,0.003687479004,0.003634585129,0.003598472777,0.002246337831
216,0.003705776062,0.004648836598,0.005085906327,0.004996843855,0.004907213767,0.004835714424,0.004777104178,0.004665432378,0.004612877229,0.004679868882,0.004570069595,0.00444945524,0.004341896096,0.004252128978,0.004162645565,0.004076503477,0.003990111172,0.003920743163,0.003862190222,0.003793854249,0.003739951476,0.003686564721,0.003633693984,0.003597597326,0.002245940466
216.5,0.003704954689,0.004647494144,0.005084395145,0.004995367842,0.004905773012,0.00483430107,0.004775713983,0.004664084597,0.004611565175,0.004678530937,0.004568778821,0.004448217227,0.004340704579,0.004250976254,0.004161531539,0.00407542713,0.003989072574,0.003919734857,0.003861206618,0.003792900603,0.003739021124,0.003685657495,0.003632809718,0.003596728631,0.002245546194
217,0.00370413961,0.004646162062,0.005082895633,0.004993903227,0.004904343385,0.004832898634,0.004774334526,0.004662747229,0.004610263252,0.004677203321,0.004567498012,0.00444698877,0.00433952226,0.004249832426,0.00416042611,0.004074359089,0.00398804199,0.00391873433,0.003860230604,0.003791954313,0.003738097948,0.003684757267,0.003631932271,0.003595866636,0.00224515499
217.5,0.003703330774,0.004644840263,0.00508140769,0.004992449913,0.004902924789,0.00483150702,0.004772965716,0.004661420184,0.004608971373,0.004675885947,0.004566227083,0.004445769789,0.004338349059,0.004248697419,0.004159329206,0.004073299283,0.003987019351,0.003917741516,0.003859262112,0.003791015317,0.003737181887,0.003683863977,0.003631061586,0.003595011283,0.002244766829
218,0.003702528126,0.00464352866,0.005079931215,0.004991007801,0.004901517129,0.004830126136,0.004771607461,0.004660103374,0.004607689452,0.004674578726,0.004564965948,0.0044445602,0.004337184898,0.004247571157,0.004158240752,0.004072247641,0.003986004589,0.003916756349,0.003858301081,0.003790083552,0.003736272881,0.003682977565,0.003630197605,0.003594162516,0.002244381684
218.5,0.003701731615,0.004642227163,0.00507846611,0.004989576796,0.004900120312,0.004828755889,0.004770259669,0.00465879671,0.004606417404,0.00467328157,0.004563714524,0.004443359924,0.004336029699,0.004246453565,0.004157160677,0.004071204094,0.003984997637,0.003915778763,0.003857347444,0.003789158957,0.003735370868,0.003682097973,0.00362934027,0.003593320278,0.002243999531
219,0.003700941189,0.004640935687,0.005077012278,0.004988156802,0.004898734244,0.004827396188,0.004768922251,0.004657500106,0.004605155142,0.004671994394,0.004562472727,0.004442168882,0.004334883386,0.004245344569,0.004156088908,0.004070168571,0.003983998428,0.003914808695,0.00385640114,0.003788241471,0.003734475791,0.003681225143,0.003628489526,0.003592484514,0.002243620343
219.5,0.003700156798,0.004639654145,0.005075569621,0.004986747725,0.004897358832,0.004826046943,0.004767595117,0.004656213474,0.004603902585,0.004670717112,0.004561240475,0.004440986993,0.004333745882,0.004244244095,0.004155025376,0.004069141006,0.003983006896,0.003913846078,0.003855462106,0.003787331032,0.003733587589,0.003680359017,0.003627645317,0.003591655169,0.002243244097
