# TOPAS/Geant4 C-12 stopping power in Water_75eV (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
349.0,12.0495
350.0,12.0318
351.0,12.0142
352.0,11.9967
353.0,11.9793
354.0,11.962
355.0,11.9448
356.0,11.9277
357.0,11.9106
358.0,11.8937
359.0,11.8769
360.0,11.8602
361.0,11.8436
362.0,11.827
363.0,11.8106
364.0,11.7942
365.0,11.778
366.0,11.7618
367.0,11.7457
368.0,11.7297
369.0,11.7138
370.0,11.698
371.0,11.6823
372.0,11.6667
373.0,11.6511
374.0,11.6356
375.0,11.6202
376.0,11.6049
377.0,11.5897
378.0,11.5746
379.0,11.5595
380.0,11.5446
381.0,11.5297
382.0,11.5149
383.0,11.5001
384.0,11.4855
385.0,11.4709
386.0,11.4564
387.0,11.442
388.0,11.4276
389.0,11.4134
390.0,11.3992
391.0,11.385
392.0,11.371
393.0,11.357
394.0,11.3431
395.0,11.3293
396.0,11.3155
397.0,11.3018
398.0,11.2882
399.0,11.2747
400.0,11.2612
