depth_mm,peak_rel_percent,valley_rel_percent,PVDR_rel_percent,GPU_FWHM_mm,TOPAS_FWHM_mm,FWHM_rel_percent,FWHM_ratio_SE_pp,before_FWHM_rel_percent
19.875,1.9644694329500112,-100.0,,0.5065571797569347,0.5083720722797561,-0.3570008310414541,0.5748890258841437,-0.6228069171823725
39.875,1.59142916066064,6.828519268275812,,0.5064490690378612,0.5100752997198666,-0.7109206589687722,0.15499872151494898,-0.8055363408422278
59.875,0.4266361373346905,-100.0,,0.5705412114636809,0.5669373140120537,0.6356782950346584,0.6434030011061164,0.16650149921069168
79.875,-0.2297950908375146,-20.09187045172488,-73.41815949370856,0.7361470084561091,0.7238816691284194,1.6943845728898843,1.6913962323540828,-0.759597243832566
99.875,-0.6695349339533974,24.753533624617074,-20.86458585865787,0.9763494100562405,0.9747104828164265,0.1681450306226795,1.4749009714682684,1.463513386808346
119.875,-2.4544902514206712,5.6398146523624515,-7.90730517927255,1.3168316817211674,1.2904263647330596,2.0462474814337828,1.9963449330736522,1.5866361085723701
