table,index,x0,x1,y0,y_third,y_twothirds,y1,spline
0,152,3981.0717055349801,4466.835921509637,0.15678097406711852,0.15666877627897813,0.15657750411353122,0.15650406051428931,1
0,153,4466.835921509637,5011.872336272746,0.15650406051428931,0.15643935295020231,0.15639067666809991,0.15635551707803028,1
0,154,5011.872336272746,5623.4132519035138,0.15635551707803028,0.15632930134344827,0.15631493270196742,0.15631040742079597,1
0,155,5623.4132519035138,6309.5734448019548,0.15631040742079597,0.15631477733916069,0.1563274556036047,0.15634688105390634,1
0,156,6309.5734448019548,7079.4578438414019,0.15634688105390634,0.15637494680183209,0.15640836701608127,0.1564459673435179,1
0,157,7079.4578438414019,7943.2823472428363,0.1564459673435179,0.15649180830423609,0.15654056220558041,0.15659135796046633,1
0,158,7943.2823472428363,8912.5093813374733,0.15659135796046633,0.156649825106942,0.15670926643019464,0.15676918219935707,1
0,159,8912.5093813374733,10000,0.15676918219935707,0.15683635450013614,0.15690278908042776,0.15696778005161993,1
1,0,9.9999999999999991e-05,0.00011220184543019634,3.680470782633713e-05,3.7527685996481342e-05,3.8255924043409225e-05,3.8986285878233842e-05,1
1,1,0.00011220184543019634,0.00012589254117941672,3.8986285878233842e-05,3.9763578576913029e-05,4.0535167020855179e-05,4.129662136676418e-05,1
1,2,0.00012589254117941672,0.00014125375446227543,4.129662136676418e-05,4.2128510256374609e-05,4.2943624058791201e-05,4.3743522602655328e-05,1
1,3,0.00014125375446227543,0.00015848931924611134,4.3743522602655328e-05,4.4623867493860047e-05,4.548763529398189e-05,4.6335440079662032e-05,1
1,4,0.00015848931924611134,0.00017782794100389227,4.6335440079662032e-05,4.7268443531130418e-05,4.8183233681980656e-05,4.9080920399435789e-05,1
1,5,0.00017782794100389227,0.00019952623149688798,4.9080920399435789e-05,5.0069062907525215e-05,5.1038106198884466e-05,5.1989085763662631e-05,1
1,6,0.00019952623149688798,0.00022387211385683397,5.1989085763662631e-05,5.3035827274093375e-05,5.4062274163157473e-05,5.5069569089050594e-05,1
1,7,0.00022387211385683397,0.00025118864315095801,5.5069569089050594e-05,5.6178318585685281e-05,5.7265591358205095e-05,5.833258305417737e-05,1
1,8,0.00025118864315095801,0.00028183829312644545,5.833258305417737e-05,5.9507035042115678e-05,6.0658731138710496e-05,6.1788942584156532e-05,1
1,9,0.00028183829312644545,0.00031622776601683794,6.1788942584156532e-05,6.3032983631705657e-05,6.4252922539671995e-05,6.5450104345181792e-05,1
1,10,0.00031622776601683794,0.00035481338923357554,6.5450104345181792e-05,6.6767859973234489e-05,6.8060084636178405e-05,6.9328203562067929e-05,1
1,11,0.00035481338923357554,0.0003981071705534973,6.9328203562067929e-05,7.072404095433058e-05,7.2092834796983954e-05,7.3436094609551197e-05,1
1,12,0.0003981071705534973,0.00044668359215096316,7.3436094609551197e-05,7.4914640620391256e-05,7.6364540579626895e-05,7.7787393502507237e-05,1
1,13,0.00044668359215096316,0.00050118723362727231,7.7787393502507237e-05,7.9353548855157758e-05,8.0889360793774784e-05,8.2396523064775224e-05,1
1,14,0.00050118723362727231,0.00056234132519034921,8.2396523064775224e-05,8.4055478961807316e-05,8.5682293477137215e-05,8.7278760723259288e-05,1
1,15,0.00056234132519034921,0.00063095734448019342,8.7278760723259288e-05,8.9036015935314963e-05,9.0759225271436789e-05,9.2450289150264385e-05,1
1,16,0.00063095734448019342,0.00070794578438413802,9.2450289150264385e-05,9.4311668280294599e-05,9.6136984188653401e-05,9.7928249901412296e-05,1
1,17,0.00070794578438413802,0.00079432823472428164,9.7928249901412296e-05,9.9899922678679663e-05,0.00010183339535429471,0.00010373080023344626,1
1,18,0.00079432823472428164,0.00089125093813374572,0.00010373080023344626,0.00010581930196765671,0.00010786734010181095,0.00010987717328818018,1
1,19,0.00089125093813374572,0.001,0.00010987717328818018,0.00011208942653016273,0.00011425881855307701,0.00011638774184273696,1
1,20,0.001,0.0011220184543019641,0.00011638774184273696,0.00011873107933034869,0.00012102901591198855,0.00012328408583717321,1
1,21,0.0011220184543019641,0.0012589254117941679,0.00012328408583717321,0.00012576627480027141,0.00012820037268459518,0.00013058906390338383,1
1,22,0.0012589254117941679,0.001412537544622755,0.00013058906390338383,0.00013321833180914065,0.00013579665906055679,0.00013832688913235588,1
1,23,0.001412537544622755,0.0015848931924611143,0.00013832688913235588,0.00014111195095601575,0.00014384305370180342,0.00014652320933091495,1
1,24,0.0015848931924611143,0.0017782794100389234,0.00014652320933091495,0.00014947329644248396,0.000152366227199806,0.00015520519203398632,1
1,25,0.0017782794100389234,0.0019952623149688802,0.00015520519203398632,0.00015833008279647899,0.00016139443047783313,0.00016440161455413124,1
1,26,0.0019952623149688802,0.0022387211385683403,0.00016440161455413124,0.00016771166673521665,0.0001709575884320101,0.00017414295936693563,1
1,27,0.0022387211385683403,0.0025118864315095807,0.00017414295936693563,0.00017764914446968835,0.00018108739911831272,0.00018446151514797267,1
1,28,0.0025118864315095807,0.0028183829312644561,0.00018446151514797267,0.00018817545478167438,0.00019181743882774703,0.0001953914837982079,1
1,29,0.0028183829312644561,0.0031622776601683816,0.0001953914837982079,0.0001993254881802316,0.00020318327334221942,0.00020696909380383161,1
1,30,0.0031622776601683816,0.0035481338923357567,0.00020696909380383161,0.00021113620264137244,0.0002152225759693145,0.00021923272034519891,1
1,31,0.0035481338923357567,0.0039810717055349751,0.00021923272034519891,0.00022364674573865638,0.0002279752518094458,0.00023222301237995084,1
1,32,0.0039810717055349751,0.004466835921509634,0.00023222301237995084,0.00023689858588567565,0.00024148357247078301,0.00024598302789054124,1
1,33,0.004466835921509634,0.0050118723362727255,0.00024598302789054124,0.00025093564391308147,0.00025579230639314227,0.00026055837432701918,1
1,34,0.0050118723362727255,0.0056234132519034962,0.00026055837432701918,0.00026580446155343823,0.00027094890595280802,0.00027599736989782173,1
1,35,0.0056234132519034962,0.0063095734448019355,0.00027599736989782173,0.00028155426814199027,0.00028700351398417415,0.00029235115875053848,1
1,36,0.0063095734448019355,0.0070794578438413856,0.00029235115875053848,0.00029823746973251219,0.00030400970537959555,0.00030967408036482901,1
1,37,0.0070794578438413856,0.007943282347242819,0.00030967408036482901,0.00031590865521569219,0.00032202252801885286,0.00032802296144492793,1
1,38,0.007943282347242819,0.0089125093813374624,0.00032802296144492793,0.00033462871774684249,0.00034110631226355663,0.00034746125176378427,1
1,39,0.0089125093813374624,0.010000000000000004,0.00034746125176378427,0.00035445309310496207,0.00036130929411776745,0.00036804169537989656,1
1,40,0.010000000000000004,0.011220184543019643,0.00036804169537989656,0.0003754621383443057,0.00038275401096513902,0.00038992969114676928,1
1,41,0.011220184543019643,0.012589254117941687,0.00038992969114676928,0.00039785584554146981,0.00040565617600949426,0.00041333555338017862,1
1,42,0.012589254117941687,0.014125375446227552,0.00041333555338017862,0.00042181434967215675,0.00043015598728652005,0.0004383694464627031,1
1,43,0.014125375446227552,0.015848931924611152,0.0004383694464627031,0.00044744284061225232,0.00045637411005648482,0.00046517119173152498,1
1,44,0.015848931924611152,0.01778279410038924,0.00046517119173152498,0.00047489142010641354,0.00048446184427679528,0.00049389160042017277,1
1,45,0.01778279410038924,0.019952623149688816,0.00049389160042017277,0.00050431524984034489,0.00051458280532968995,0.00052470376174517893,1
1,46,0.019952623149688816,0.022387211385683409,0.00052470376174517893,0.00053589637345670708,0.00054692661795188724,0.00055780473199707207,1
1,47,0.022387211385683409,0.025118864315095826,0.00055780473199707207,0.00056984115862189662,0.00058170985171924171,0.00059342171132573812,1
1,48,0.025118864315095826,0.02818382931264455,0.00059342171132573812,0.00060638880964544229,0.00061918385100361809,0.00063181849777268345,1
1,49,0.02818382931264455,0.031622776601683819,0.00063181849777268345,0.00064581763967860915,0.00065964200379622353,0.00067330405510436227,1
1,50,0.031622776601683819,0.0354813389233576,0.00067330405510436227,0.00068845463080903079,0.00070342989510762007,0.00071824318383594552,1
1,51,0.0354813389233576,0.039810717055349755,0.00071824318383594552,0.00073468690060648557,0.00075095776337472781,0.00076707004447727333,1
