energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
111.600000,3.309830530093e-03,3.417627600414e-03,3.654423687173e-03,3.608172261352e-03,3.561316413010e-03,3.522037014226e-03,3.491650224527e-03,3.429377045381e-03,3.440606603185e-03,3.477335218664e-03,3.430373849601e-03,3.381187763563e-03,3.335917125769e-03,3.298090503032e-03,3.260467183257e-03,3.225331157341e-03,3.189999602539e-03,3.161577080420e-03,3.135379275307e-03,3.107678557188e-03,3.084968792399e-03,3.062619929616e-03,3.040631968829e-03,3.025357511838e-03,2.184112980900e-03
112.100000,3.303972782848e-03,3.410162447016e-03,3.646086032078e-03,3.600011326209e-03,3.553332998556e-03,3.514197065213e-03,3.483926311919e-03,3.421877149673e-03,3.433183753053e-03,3.469766068615e-03,3.423009869941e-03,3.374048029605e-03,3.328978060609e-03,3.291318949262e-03,3.253862537000e-03,3.218886646658e-03,3.183715707253e-03,3.155422258179e-03,3.129334450759e-03,3.101760628205e-03,3.079151481554e-03,3.056902148165e-03,3.035012628023e-03,3.019805549156e-03,2.181134715080e-03
112.600000,3.298166176080e-03,3.402769110700e-03,3.637829020003e-03,3.591929225182e-03,3.545426603281e-03,3.506432690837e-03,3.476276785080e-03,3.414449392898e-03,3.425831826094e-03,3.462269288568e-03,3.415716035117e-03,3.366975982553e-03,3.322104498181e-03,3.284611075461e-03,3.247319753566e-03,3.212502243519e-03,3.177490159943e-03,3.149324370728e-03,3.123345380636e-03,3.095897060688e-03,3.073387437378e-03,3.051236548695e-03,3.029444394651e-03,3.014303961426e-03,2.178181546120e-03
113.100000,3.292410246679e-03,3.395446823912e-03,3.629651782996e-03,3.583925111210e-03,3.537596401088e-03,3.498743081285e-03,3.468700847994e-03,3.407093004303e-03,3.418550072236e-03,3.454844112662e-03,3.408491607032e-03,3.359970915259e-03,3.315295758710e-03,3.277966224652e-03,3.240838198696e-03,3.206177335818e-03,3.171322370694e-03,3.143282845943e-03,3.117411507343e-03,3.090087314636e-03,3.067676133566e-03,3.045622618518e-03,3.023926769482e-03,3.008852258577e-03,2.175253261980e-03
113.600000,3.286704535813e-03,3.388194828344e-03,3.621553463658e-03,3.575998147539e-03,3.529841575896e-03,3.491127436613e-03,3.461197714268e-03,3.399807222416e-03,3.411337750314e-03,3.447489784159e-03,3.401335856285e-03,3.353032128902e-03,3.308551170287e-03,3.271383747426e-03,3.234417245401e-03,3.199911318402e-03,3.165211756213e-03,3.137297118082e-03,3.111532279453e-03,3.084330855979e-03,3.062017049542e-03,3.040059850441e-03,3.018459258650e-03,3.003449955746e-03,2.172349652380e-03
114.100000,3.281048588941e-03,3.381012374813e-03,3.613533214964e-03,3.568147507515e-03,3.522161321437e-03,3.483584966455e-03,3.453766606971e-03,3.392591294924e-03,3.404194127985e-03,3.440205555309e-03,3.394248062052e-03,3.346158932774e-03,3.301870068805e-03,3.264863001799e-03,3.228056273834e-03,3.193703592907e-03,3.159157739686e-03,3.131366627633e-03,3.105707151598e-03,3.078627156430e-03,3.056409670346e-03,3.034547742705e-03,3.013041373507e-03,2.998096573184e-03,2.169470508720e-03
114.600000,3.275441955766e-03,3.373898723177e-03,3.605590200176e-03,3.560372374477e-03,3.514554841229e-03,3.476114890015e-03,3.446406758528e-03,3.385444478580e-03,3.397118481562e-03,3.432990687237e-03,3.387227512044e-03,3.339350644288e-03,3.295251797806e-03,3.258403353207e-03,3.221754671196e-03,3.187553567757e-03,3.153159750773e-03,3.125490821304e-03,3.099935584389e-03,3.072975693487e-03,3.050853486567e-03,3.029085798929e-03,3.007672630587e-03,2.992791636202e-03,2.166615624120e-03
115.100000,3.269884190149e-03,3.366853142113e-03,3.597723592623e-03,3.552671941597e-03,3.507021348293e-03,3.468716435880e-03,3.439117410548e-03,3.378366038995e-03,3.390110095947e-03,3.425844449764e-03,3.380273502278e-03,3.332606588735e-03,3.288695708444e-03,3.252004174297e-03,3.215511831617e-03,3.181460657979e-03,3.147217225461e-03,3.119669151880e-03,3.094217044365e-03,3.067375950284e-03,3.045347994291e-03,3.023673528046e-03,3.002352551545e-03,2.987534675117e-03,2.163784793400e-03
115.600000,3.264374850089e-03,3.359874909073e-03,3.589932575582e-03,3.545045411767e-03,3.499560065149e-03,3.461388841843e-03,3.431897813741e-03,3.371355250596e-03,3.383168264425e-03,3.418766121374e-03,3.373385337080e-03,3.325926099277e-03,3.282201159293e-03,3.245664844885e-03,3.209327156109e-03,3.175424285196e-03,3.141329605998e-03,3.113901078203e-03,3.088551003899e-03,3.061827415572e-03,3.039892695023e-03,3.018310444207e-03,2.997080663116e-03,2.982325225156e-03,2.160977813030e-03
116.100000,3.258913497695e-03,3.352963310142e-03,3.582216342185e-03,3.537491997411e-03,3.492170223610e-03,3.454131354846e-03,3.424747227764e-03,3.364411396437e-03,3.376292288653e-03,3.411754989016e-03,3.366562328835e-03,3.319308516751e-03,3.275767516322e-03,3.239384751895e-03,3.203200052442e-03,3.169443877491e-03,3.135496340837e-03,3.108186065034e-03,3.082936941131e-03,3.056329583640e-03,3.034487095604e-03,3.012996066727e-03,2.991856496995e-03,2.977162826430e-03,2.158194481160e-03
116.600000,3.253499699122e-03,3.346117639869e-03,3.574574095206e-03,3.530010920397e-03,3.484851064660e-03,3.446943230816e-03,3.417664921100e-03,3.357533768141e-03,3.369481478469e-03,3.404810348025e-03,3.359803798002e-03,3.312753189672e-03,3.269394152750e-03,3.233163289158e-03,3.197129935089e-03,3.163518869344e-03,3.129716884510e-03,3.102523583027e-03,3.077374339849e-03,3.050881954189e-03,3.029130708154e-03,3.007729920035e-03,2.986679589823e-03,2.972047023870e-03,2.155434597560e-03
117.100000,3.248133024525e-03,3.339337201218e-03,3.567005046965e-03,3.522601411896e-03,3.477601838323e-03,3.439823734530e-03,3.410650170931e-03,3.350721665696e-03,3.362735151792e-03,3.397931501994e-03,3.353109072935e-03,3.306259474024e-03,3.263080448950e-03,3.226999857430e-03,3.191116225061e-03,3.157648701529e-03,3.123990697575e-03,3.096913108600e-03,3.071862689499e-03,3.045484032355e-03,3.023823050022e-03,3.002511533601e-03,2.981549483087e-03,2.966977367142e-03,2.152697963660e-03
117.600000,3.242813048050e-03,3.332621305408e-03,3.559508419205e-03,3.515262712222e-03,3.470421803590e-03,3.432772139511e-03,3.403702263004e-03,3.343974397434e-03,3.356052634532e-03,3.391117762667e-03,3.346477489794e-03,3.299826733217e-03,3.256825792411e-03,3.220893864238e-03,3.185158349910e-03,3.151832821058e-03,3.118317246542e-03,3.091354123936e-03,3.066401485041e-03,3.040135328576e-03,3.018563643687e-03,2.997340441874e-03,2.976465723117e-03,2.961953410612e-03,2.149984382490e-03
118.100000,3.237539347768e-03,3.325969271795e-03,3.552083442919e-03,3.507994070748e-03,3.463310228205e-03,3.425787727908e-03,3.396820491559e-03,3.337291279826e-03,3.349433260459e-03,3.384368449800e-03,3.339908392424e-03,3.293454337974e-03,3.250629577553e-03,3.214844723785e-03,3.179255743582e-03,3.146070681080e-03,3.112696003767e-03,3.085846116816e-03,3.060990226916e-03,3.034835358528e-03,3.013352016728e-03,2.992216184209e-03,2.971427860972e-03,2.956974713285e-03,2.147293658690e-03
118.600000,3.232311505608e-03,3.319380427806e-03,3.544729358270e-03,3.500794745743e-03,3.456266388596e-03,3.418869790373e-03,3.390004159139e-03,3.330671637447e-03,3.342876371120e-03,3.377682891130e-03,3.333401132260e-03,3.287141666235e-03,3.244491205683e-03,3.208851856918e-03,3.173407846384e-03,3.140361740783e-03,3.107126447438e-03,3.080388580620e-03,3.055628420964e-03,3.029583643103e-03,3.008187701732e-03,2.987138304827e-03,2.966435452402e-03,2.952040838770e-03,2.144625598500e-03
119.100000,3.227129107393e-03,3.312854108754e-03,3.537445414426e-03,3.493664004274e-03,3.449289569768e-03,3.412017625894e-03,3.383252576541e-03,3.324114802791e-03,3.336381315697e-03,3.371060422171e-03,3.326955068237e-03,3.280888103035e-03,3.238410084931e-03,3.202914690971e-03,3.167614104834e-03,3.134705465368e-03,3.101608061410e-03,3.074981014244e-03,3.050315578358e-03,3.024379708284e-03,3.003070236243e-03,2.982106352751e-03,2.961488057802e-03,2.947151355151e-03,2.141980009740e-03
119.600000,3.221991742731e-03,3.306389657798e-03,3.530230869446e-03,3.486601122072e-03,3.442379065138e-03,3.405230541787e-03,3.376565062690e-03,3.317620116239e-03,3.329947450934e-03,3.364500386131e-03,3.320569566685e-03,3.274693040474e-03,3.232385630096e-03,3.197032659729e-03,3.161873971624e-03,3.129101325927e-03,3.096140335218e-03,3.069622921983e-03,3.045051215523e-03,3.019223085124e-03,2.997999162711e-03,2.977119881717e-03,2.956585242142e-03,2.942305835030e-03,2.139356701780e-03
120.100000,3.216899005006e-03,3.299986425791e-03,3.523084990188e-03,3.479605383396e-03,3.435534176481e-03,3.398507853461e-03,3.369940944458e-03,3.311186925878e-03,3.323574141022e-03,3.358002133858e-03,3.314244001191e-03,3.268555877523e-03,3.226417262609e-03,3.191205203322e-03,3.156186905574e-03,3.123548799383e-03,3.090722763953e-03,3.064313813536e-03,3.039834854109e-03,3.014113309684e-03,2.992974028428e-03,2.972178450169e-03,2.951726574906e-03,2.937503855413e-03,2.136755485560e-03
120.600000,3.211850491338e-03,3.293643771193e-03,3.516007052113e-03,3.472676080973e-03,3.428754213741e-03,3.391848884416e-03,3.363379556672e-03,3.304814587439e-03,3.317260757501e-03,3.351565023712e-03,3.307977752564e-03,3.262476020058e-03,3.220504410393e-03,3.185431768144e-03,3.150552371449e-03,3.118047368422e-03,3.085354848218e-03,3.059053203873e-03,3.034666020885e-03,3.009049922939e-03,2.987994385453e-03,2.967281621153e-03,2.946911630063e-03,2.932744997654e-03,2.134176173560e-03
121.100000,3.206845802543e-03,3.287361059974e-03,3.508996339256e-03,3.465812515802e-03,3.422038494973e-03,3.385252966014e-03,3.356880241916e-03,3.298502464179e-03,3.311006679154e-03,3.345188421423e-03,3.301770208680e-03,3.256452880615e-03,3.214646507879e-03,3.179711806782e-03,3.144969839996e-03,3.112596521398e-03,3.080036094028e-03,3.053840613199e-03,3.029544247692e-03,3.004032470749e-03,2.983059790553e-03,2.962428962311e-03,2.942139986003e-03,2.928028847460e-03,2.131618579780e-03
121.600000,3.201884543116e-03,3.281137665482e-03,3.502052144047e-03,3.459013997123e-03,3.415386346241e-03,3.378719437513e-03,3.350442350449e-03,3.292249926795e-03,3.304811291934e-03,3.338871700055e-03,3.295620764439e-03,3.250485878472e-03,3.208842995763e-03,3.174044777911e-03,3.139438787781e-03,3.107195752273e-03,3.074766012791e-03,3.048675566913e-03,3.024469071385e-03,2.999060503771e-03,2.978169805198e-03,2.957620045758e-03,2.937411225440e-03,2.923354994754e-03,2.129082519750e-03
122.100000,3.196966321161e-03,3.274972968384e-03,3.495173767219e-03,3.452279842231e-03,3.408797101432e-03,3.372247645836e-03,3.344065240109e-03,3.286056353288e-03,3.298673988826e-03,3.332614239845e-03,3.289528821646e-03,3.244574439404e-03,3.203093321100e-03,3.168430146250e-03,3.133958697166e-03,3.101844560565e-03,3.069544121178e-03,3.043557595463e-03,3.019440033770e-03,2.994133577449e-03,2.973323995425e-03,2.952854448099e-03,2.932724935460e-03,2.918723033721e-03,2.126567810500e-03
122.600000,3.192090748357e-03,3.268866356545e-03,3.488360517696e-03,3.445609376414e-03,3.402270102256e-03,3.365836945531e-03,3.337748276203e-03,3.279921128903e-03,3.292594169806e-03,3.326415428190e-03,3.283493788892e-03,3.238717995727e-03,3.197396937065e-03,3.162867382454e-03,3.128529056233e-03,3.096542451255e-03,3.064369941117e-03,3.038486234392e-03,3.014456681527e-03,2.989251251892e-03,2.968521931837e-03,2.948131750327e-03,2.928080707360e-03,2.914132562655e-03,2.124074270560e-03
123.100000,3.187257439955e-03,3.262817224903e-03,3.481611712495e-03,3.439001932839e-03,3.395804698067e-03,3.359486698654e-03,3.331490831443e-03,3.273843646005e-03,3.286571241687e-03,3.320274659454e-03,3.277515081529e-03,3.232915986127e-03,3.191753303007e-03,3.157355963050e-03,3.123149358668e-03,3.091288934696e-03,3.059242999686e-03,3.033461024187e-03,3.009518566162e-03,2.984413091863e-03,2.963763189526e-03,2.943451537799e-03,2.923478136683e-03,2.909583184029e-03,2.121601719920e-03
123.600000,3.182466014734e-03,3.256824975444e-03,3.474926676566e-03,3.432456852413e-03,3.389400245783e-03,3.353196274686e-03,3.325292285758e-03,3.267823303998e-03,3.280604618097e-03,3.314191334957e-03,3.271592121545e-03,3.227167855604e-03,3.186161884252e-03,3.151895370374e-03,3.117819103727e-03,3.086083526601e-03,3.054162829072e-03,3.028481510251e-03,3.004625243949e-03,2.979618666696e-03,2.959047348051e-03,2.938813400185e-03,2.918916823097e-03,2.905074504318e-03,2.119149980060e-03
124.100000,3.177716094951e-03,3.250889017046e-03,3.468304742753e-03,3.425973483751e-03,3.383056109776e-03,3.346965050370e-03,3.319152026308e-03,3.261859509224e-03,3.274693719316e-03,3.308164862841e-03,3.265724337458e-03,3.221473055398e-03,3.180622152127e-03,3.146485092477e-03,3.112537796177e-03,3.080925747950e-03,3.049128966499e-03,3.023547242859e-03,2.999776275896e-03,2.974867550279e-03,2.954373991314e-03,2.934216931366e-03,2.914396370423e-03,2.900606134067e-03,2.116718873930e-03
124.600000,3.173007306289e-03,3.245008765395e-03,3.461745251630e-03,3.419551182975e-03,3.376771661792e-03,3.340792409706e-03,3.313069447291e-03,3.255951674868e-03,3.268837972247e-03,3.302194657983e-03,3.259911164243e-03,3.215831042895e-03,3.175133583790e-03,3.141124623064e-03,3.107304946170e-03,3.075815124891e-03,3.044140954145e-03,3.018657777074e-03,2.994971227624e-03,2.970159320962e-03,2.949742707606e-03,2.929661729465e-03,2.909916386515e-03,2.896177687771e-03,2.114308225890e-03
125.100000,3.168339277900e-03,3.239183642941e-03,3.455247551439e-03,3.413189313685e-03,3.370546280819e-03,3.334677743775e-03,3.307043949910e-03,3.250099220882e-03,3.263036810316e-03,3.296280141908e-03,3.254152043314e-03,3.210241281567e-03,3.169695662260e-03,3.135813461396e-03,3.102120069245e-03,3.070751188747e-03,3.039198339134e-03,3.013812672680e-03,2.990209669379e-03,2.965493561494e-03,2.945153089464e-03,2.925147396721e-03,2.905476483261e-03,2.891788783853e-03,2.111917861760e-03
125.600000,3.163711642264e-03,3.233413078734e-03,3.448810997981e-03,3.406887246859e-03,3.364379353038e-03,3.328620450710e-03,3.301074942265e-03,3.244301573874e-03,3.257289673368e-03,3.290420742755e-03,3.248446422316e-03,3.204703240879e-03,3.164307876253e-03,3.130551112291e-03,3.096982686222e-03,3.065733475881e-03,3.034300673413e-03,3.009011494177e-03,2.985491175920e-03,2.960869859019e-03,2.940604733688e-03,2.920673539524e-03,2.901076276528e-03,2.887439044625e-03,2.109547608780e-03
126.100000,3.159124035269e-03,3.227696508419e-03,3.442434954473e-03,3.400644360700e-03,3.358270271678e-03,3.322619935520e-03,3.295161839237e-03,3.238558167027e-03,3.251596007579e-03,3.284615895075e-03,3.242793755130e-03,3.199216396181e-03,3.158969720121e-03,3.125337085938e-03,3.091892323122e-03,3.060761527668e-03,3.029447513767e-03,3.004253810645e-03,2.980815326528e-03,2.956287804999e-03,2.936097241229e-03,2.916239768256e-03,2.896715386079e-03,2.883128096230e-03,2.107197295620e-03
126.600000,3.154576096071e-03,3.222033374075e-03,3.436118791510e-03,3.394460040605e-03,3.352218436965e-03,3.316675610117e-03,3.289304062450e-03,3.232868440026e-03,3.245955265418e-03,3.278865039879e-03,3.237193501792e-03,3.193780228725e-03,3.153680693837e-03,3.120170897963e-03,3.086848511128e-03,3.055834890446e-03,3.024638421657e-03,2.999539195770e-03,2.976181704874e-03,2.951746995137e-03,2.931630217217e-03,2.911845697362e-03,2.892393435592e-03,2.878855568607e-03,2.104866752310e-03
127.100000,3.150067467158e-03,3.216423124174e-03,3.429861886934e-03,3.388333679008e-03,3.346223256012e-03,3.310786893087e-03,3.283501040118e-03,3.227231838963e-03,3.240366905509e-03,3.273167624432e-03,3.231645128387e-03,3.188394225479e-03,3.148440302873e-03,3.115052069235e-03,3.081850786534e-03,3.050953115410e-03,3.019872963279e-03,2.994867227741e-03,2.971589899053e-03,2.947247029371e-03,2.927203270827e-03,2.907490945227e-03,2.888110052549e-03,2.874621095461e-03,2.102555810320e-03
127.600000,3.145597794252e-03,3.210865213489e-03,3.423663625742e-03,3.382264675358e-03,3.340284142680e-03,3.304953209713e-03,3.277752207018e-03,3.221647816234e-03,3.234830392607e-03,3.267523102283e-03,3.226148106976e-03,3.183057879132e-03,3.143248058159e-03,3.109980125914e-03,3.076898690661e-03,3.046115758617e-03,3.015150709421e-03,2.990237489174e-03,2.967039501443e-03,2.942787511805e-03,2.922816015316e-03,2.903175134141e-03,2.883864868261e-03,2.870424314178e-03,2.100264302460e-03
128.100000,3.141166726308e-03,3.205359103003e-03,3.417523399994e-03,3.376252435959e-03,3.334400517595e-03,3.299173991847e-03,3.272057004367e-03,3.216115830488e-03,3.229345197449e-03,3.261930933123e-03,3.220701915516e-03,3.177770687992e-03,3.138103475983e-03,3.104954599321e-03,3.071991769781e-03,3.041322380855e-03,3.010471235444e-03,2.985649567134e-03,2.962530108732e-03,2.938368050633e-03,2.918468067897e-03,2.898897890268e-03,2.879657517746e-03,2.866264865834e-03,2.097992062950e-03
128.600000,3.136773915467e-03,3.199904259832e-03,3.411440608719e-03,3.370296373919e-03,3.328571807972e-03,3.293448677821e-03,3.266414879735e-03,3.210635346541e-03,3.223910796762e-03,3.256390582695e-03,3.215306037812e-03,3.172532155917e-03,3.133006077945e-03,3.099975025833e-03,3.067129575062e-03,3.036572547640e-03,3.005834121204e-03,2.981103053004e-03,2.958061321825e-03,2.933988258164e-03,2.914159049757e-03,2.894658843631e-03,2.875487639763e-03,2.862142395125e-03,2.095738927330e-03
129.100000,3.132419017072e-03,3.194500157141e-03,3.405414657825e-03,3.364395909055e-03,3.322797447569e-03,3.287776712336e-03,3.260825287007e-03,3.205205835276e-03,3.218526673114e-03,3.250901522743e-03,3.209959963398e-03,3.167341792243e-03,3.127955390887e-03,3.095040946928e-03,3.062311662534e-03,3.031865829133e-03,3.001238951045e-03,2.976597542500e-03,2.953632745776e-03,2.929647750680e-03,2.909888585970e-03,2.890457627989e-03,2.871354876727e-03,2.858056550324e-03,2.093504732510e-03
129.600000,3.128101689544e-03,3.189146274086e-03,3.399444960019e-03,3.358550467795e-03,3.317076876581e-03,3.282157546435e-03,3.255287686243e-03,3.199826773568e-03,3.213192314884e-03,3.245463230938e-03,3.204663187513e-03,3.162199111721e-03,3.122950946864e-03,3.090151909045e-03,3.057537593030e-03,3.027201800110e-03,2.996685313690e-03,2.972132635571e-03,2.949243989810e-03,2.925346148471e-03,2.905656305470e-03,2.886293880859e-03,2.867258874649e-03,2.854006983253e-03,2.091289316730e-03
130.100000,3.123821594467e-03,3.183842095715e-03,3.393530934695e-03,3.352759483104e-03,3.311409541555e-03,3.276590637401e-03,3.249801543632e-03,3.194497644218e-03,3.207907216156e-03,3.240075190790e-03,3.199415210986e-03,3.157103634468e-03,3.117992283001e-03,3.085307463548e-03,3.052806932087e-03,3.022580039843e-03,2.992172802238e-03,2.967707936348e-03,2.944894667185e-03,2.921083075729e-03,2.901461840997e-03,2.882167243472e-03,2.863199283173e-03,2.849993349231e-03,2.089092519580e-03
130.600000,3.119578396460e-03,3.178587112890e-03,3.387672007871e-03,3.347022394399e-03,3.305794895373e-03,3.271075448646e-03,3.244366331416e-03,3.189217935877e-03,3.202670876671e-03,3.234736891586e-03,3.194215540195e-03,3.152054885823e-03,3.113078941480e-03,3.080507166655e-03,3.048119249921e-03,3.018000132131e-03,2.987701014040e-03,2.963323053155e-03,2.940584395222e-03,2.916858160552e-03,2.897304829073e-03,2.878077360697e-03,2.859175755433e-03,2.846015307065e-03,2.086914181940e-03
131.100000,3.115371763224e-03,3.173380822222e-03,3.381867612087e-03,3.341338647444e-03,3.300232397033e-03,3.265611449677e-03,3.238981527787e-03,3.183987142980e-03,3.197482801750e-03,3.229447828311e-03,3.189063686975e-03,3.147052396408e-03,3.108210469499e-03,3.075750579390e-03,3.043474121345e-03,3.013461665192e-03,2.983269550749e-03,2.958977598369e-03,2.936312795213e-03,2.912671034865e-03,2.893184909921e-03,2.874023881004e-03,2.855187948099e-03,2.842072518973e-03,2.084754146010e-03
131.600000,3.111201365461e-03,3.168222726008e-03,3.376117186329e-03,3.335707694312e-03,3.294721511719e-03,3.260198115984e-03,3.233646616837e-03,3.178804765617e-03,3.192342502214e-03,3.224207501540e-03,3.183959168582e-03,3.142095701964e-03,3.103386419149e-03,3.071037267533e-03,3.038871125754e-03,3.008964231605e-03,2.978878018195e-03,2.954671188458e-03,2.932079492382e-03,2.908521334367e-03,2.889101727484e-03,2.870006456467e-03,2.851235521295e-03,2.838164650550e-03,2.082612255290e-03
132.100000,3.107066876863e-03,3.163112332135e-03,3.370420175954e-03,3.330128993251e-03,3.289261710634e-03,3.254834928972e-03,3.228361088463e-03,3.173670309533e-03,3.187249494322e-03,3.219015417443e-03,3.178901507574e-03,3.137184343270e-03,3.098606347404e-03,3.066366801501e-03,3.034309847041e-03,3.004507428290e-03,2.974526026340e-03,2.950403443886e-03,2.927884115855e-03,2.904408698559e-03,2.885054929317e-03,2.866024742660e-03,2.847318138566e-03,2.834291370780e-03,2.080488354570e-03
132.600000,3.102967974094e-03,3.158049154021e-03,3.364776032577e-03,3.324602008646e-03,3.283852470951e-03,3.249521375897e-03,3.223124438301e-03,3.168583286030e-03,3.182203299694e-03,3.213871087664e-03,3.173890231807e-03,3.132317866202e-03,3.093869816050e-03,3.061738756388e-03,3.029789873542e-03,3.000090856461e-03,2.970213189258e-03,2.946173989063e-03,2.923726298606e-03,2.900332770596e-03,2.881044166580e-03,2.862078398670e-03,2.843435466858e-03,2.830452351923e-03,2.078382289900e-03
133.100000,3.098904336763e-03,3.153032710530e-03,3.359184214026e-03,3.319126210912e-03,3.278493275699e-03,3.244256949776e-03,3.217936167665e-03,3.163543211864e-03,3.177203445270e-03,3.208774029231e-03,3.168924874312e-03,3.127495821558e-03,3.089176391605e-03,3.057152711842e-03,3.025310797978e-03,2.995714121505e-03,2.965939125093e-03,2.941982452325e-03,2.919605677382e-03,2.896293197317e-03,2.877069094002e-03,2.858167087045e-03,2.839587176441e-03,2.826647269542e-03,2.076293908620e-03
133.600000,3.094875647362e-03,3.148062525944e-03,3.353644184262e-03,3.313701076448e-03,3.273183613771e-03,3.239041149342e-03,3.212795783440e-03,3.158549609204e-03,3.172249463198e-03,3.203723764534e-03,3.164004973256e-03,3.122717765030e-03,3.084525645289e-03,3.052608252027e-03,3.020872217441e-03,2.991376833029e-03,2.961703455965e-03,2.937828465871e-03,2.915521892725e-03,2.892289629200e-03,2.873129369822e-03,2.854290473730e-03,2.835772940921e-03,2.822875802426e-03,2.074223059320e-03
134.100000,3.090881591305e-03,3.143138129830e-03,3.348155413251e-03,3.308326087523e-03,3.267922979759e-03,3.233873478898e-03,3.207702798059e-03,3.153602005590e-03,3.167340890807e-03,3.198719821268e-03,3.159130071906e-03,3.117983257148e-03,3.079917152962e-03,3.048104965566e-03,3.016473733294e-03,2.987078604746e-03,2.957505807967e-03,2.933711665727e-03,2.911474588871e-03,2.888321720282e-03,2.869224655753e-03,2.850448228052e-03,2.831992437173e-03,2.819137632597e-03,2.072169591840e-03
134.600000,3.086921856829e-03,3.138259057042e-03,3.342717376947e-03,3.303000732251e-03,3.262710873937e-03,3.228753448355e-03,3.202656729375e-03,3.148699933804e-03,3.162477270532e-03,3.193761732325e-03,3.154299718504e-03,3.113291863246e-03,3.075350495024e-03,3.043642445498e-03,3.012114951127e-03,2.982819054436e-03,2.953345811094e-03,2.929631691698e-03,2.907463413737e-03,2.884389128152e-03,2.865354616965e-03,2.846640022681e-03,2.828245345299e-03,2.815432445218e-03,2.070133357260e-03
135.100000,3.082996135011e-03,3.133424847601e-03,3.337329557194e-03,3.297724504446e-03,3.257546802161e-03,3.223680573065e-03,3.197657100652e-03,3.143842931858e-03,3.157658149850e-03,3.188849035733e-03,3.149513466259e-03,3.108643153349e-03,3.070825256451e-03,3.039220289210e-03,3.007795480760e-03,2.978597803925e-03,2.949223099215e-03,2.925588187309e-03,2.903488018861e-03,2.880491513909e-03,2.861518922014e-03,2.842865533586e-03,2.824531348633e-03,2.811759928603e-03,2.068114207880e-03
135.600000,3.079104119732e-03,3.128635046660e-03,3.331991441644e-03,3.292496903621e-03,3.252430275837e-03,3.218654373818e-03,3.192703440470e-03,3.139030542896e-03,3.152883081215e-03,3.183981274603e-03,3.144770873256e-03,3.104036702153e-03,3.066341026630e-03,3.034838098394e-03,3.003514936115e-03,2.974414479015e-03,2.945137310007e-03,2.921580799815e-03,2.899548059391e-03,2.876628542088e-03,2.857717242829e-03,2.839124440014e-03,2.820850133646e-03,2.808119774181e-03,2.066111997240e-03
136.100000,3.075245507668e-03,3.123889204422e-03,3.326702523686e-03,3.287317434882e-03,3.247360811795e-03,3.213674376730e-03,3.187795282627e-03,3.134262315143e-03,3.148151621987e-03,3.179157997099e-03,3.140071502419e-03,3.099472088982e-03,3.061897399415e-03,3.030495478993e-03,2.999272935214e-03,2.970268709435e-03,2.941088084937e-03,2.917609180075e-03,2.895643193983e-03,2.872799880684e-03,2.853949254666e-03,2.835416424424e-03,2.817201389959e-03,2.804511676431e-03,2.064126580070e-03
136.600000,3.071419998212e-03,3.119186876093e-03,3.321462302387e-03,3.282185608858e-03,3.242337932275e-03,3.208740113196e-03,3.182932166149e-03,3.129537801829e-03,3.143463334402e-03,3.174378756314e-03,3.135414921427e-03,3.094948897671e-03,3.057493972971e-03,3.026192041149e-03,2.995069100147e-03,2.966160128796e-03,2.937075069207e-03,2.913672982594e-03,2.891773084848e-03,2.869005201045e-03,2.850214636067e-03,2.831741172483e-03,2.813584810316e-03,2.800935332883e-03,2.062157812330e-03
137.100000,3.067627293520e-03,3.114527621785e-03,3.316270282394e-03,3.277100941617e-03,3.237361164808e-03,3.203851119827e-03,3.178113635134e-03,3.124856561143e-03,3.138817785481e-03,3.169643110268e-03,3.130800702662e-03,3.090466716583e-03,3.053130349803e-03,3.021927399170e-03,2.990903056963e-03,2.962088374562e-03,2.933097911696e-03,2.909771865428e-03,2.887937397636e-03,2.865244177886e-03,2.846513068821e-03,2.828098373015e-03,2.810000090478e-03,2.797390444075e-03,2.060205551130e-03
