energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
134.600000,3.982057980298e-03,5.107375089299e-03,5.602036535588e-03,5.500949154885e-03,5.399264940755e-03,5.318419717448e-03,5.251889801404e-03,5.125759751939e-03,5.060574547469e-03,5.136368057656e-03,5.010317114803e-03,4.871503547472e-03,4.747918491411e-03,4.644781868543e-03,4.541960032753e-03,4.442821003500e-03,4.343408353526e-03,4.263592773046e-03,4.196539817068e-03,4.117868900983e-03,4.055937760416e-03,3.994578952030e-03,3.933792475845e-03,3.892329448451e-03,2.379341517190e-03
135.100000,3.978988829225e-03,5.102196251954e-03,5.596205925791e-03,5.495254855322e-03,5.393707266895e-03,5.312967735435e-03,5.246527607949e-03,5.120560981746e-03,5.055523376238e-03,5.131217768008e-03,5.005352406754e-03,4.866746887261e-03,4.743344903064e-03,4.640361001608e-03,4.537691541548e-03,4.438701089442e-03,4.339437276750e-03,4.259741115758e-03,4.192785113008e-03,4.114232361011e-03,4.052392928671e-03,3.991125200831e-03,3.930429177489e-03,3.889027445267e-03,2.377859849850e-03
135.600000,3.975945270512e-03,5.097062548168e-03,5.590426175511e-03,5.489610212999e-03,5.388198045531e-03,5.307563279064e-03,5.241212147898e-03,5.115407513566e-03,5.050516110522e-03,5.126112242841e-03,5.000430796737e-03,4.862031452192e-03,4.738810894548e-03,4.635978342072e-03,4.533459888195e-03,4.434616675689e-03,4.335500360578e-03,4.255922544331e-03,4.189062626526e-03,4.110626974475e-03,4.048878426265e-03,3.987700960148e-03,3.927094576136e-03,3.885753588378e-03,2.376390441930e-03
136.100000,3.972927085633e-03,5.091973560203e-03,5.584696812965e-03,5.484014767593e-03,5.382736827763e-03,5.302205908122e-03,5.235942988547e-03,5.110298928177e-03,5.045552345745e-03,5.121051069652e-03,4.995551888538e-03,4.857356864374e-03,4.734316104049e-03,4.631633541513e-03,4.529264737671e-03,4.430567440331e-03,4.331597296200e-03,4.252136760447e-03,4.185372067767e-03,4.107052461960e-03,4.045393981790e-03,3.984305966592e-03,3.923788416358e-03,3.882507627723e-03,2.374933191830e-03
136.600000,3.969934057847e-03,5.086928874300e-03,5.579017370984e-03,5.478468063169e-03,5.377323168984e-03,5.296895186670e-03,5.230719701387e-03,5.105234810333e-03,5.040631681151e-03,5.116033839857e-03,4.990715289695e-03,4.852722749491e-03,4.729860173165e-03,4.627326254769e-03,4.525105758058e-03,4.426553064405e-03,4.327727777631e-03,4.248383468563e-03,4.181713149517e-03,4.103508546559e-03,4.041939326331e-03,3.980939959151e-03,3.920510445035e-03,3.879289315503e-03,2.373487998750e-03
137.100000,3.966965972235e-03,5.081928080677e-03,5.573387386862e-03,5.472969648215e-03,5.371956628870e-03,5.291630682875e-03,5.225541861986e-03,5.100214748787e-03,5.035753719807e-03,5.111060148822e-03,4.985920611411e-03,4.848128736741e-03,4.725442746798e-03,4.623056139919e-03,4.520982620530e-03,4.422573231917e-03,4.323891501718e-03,4.244662375818e-03,4.178085587191e-03,4.099994953904e-03,4.038514193384e-03,3.977602679184e-03,3.917260411280e-03,3.876098406103e-03,2.372054762670e-03
137.600000,3.964022615668e-03,5.076970773466e-03,5.567806402323e-03,5.467519075537e-03,5.366636771313e-03,5.286411969131e-03,5.220409050012e-03,5.095238336239e-03,5.030918068577e-03,5.106129595681e-03,4.981167468662e-03,4.843574458822e-03,4.721063473256e-03,4.618822858233e-03,4.516894999326e-03,4.418627629781e-03,4.320088168091e-03,4.240973192045e-03,4.174489098797e-03,4.096511412111e-03,4.035118318879e-03,3.974293870341e-03,3.914038066486e-03,3.872934656116e-03,2.370633384350e-03
138.100000,3.961103776787e-03,5.072056550702e-03,5.562273963520e-03,5.462115902232e-03,5.361363164377e-03,5.281238621856e-03,5.215320849120e-03,5.090305169278e-03,5.026124338022e-03,5.101241783441e-03,4.976455479995e-03,4.839059551888e-03,4.716722004125e-03,4.614626074145e-03,4.512842571706e-03,4.414715947843e-03,4.316317479185e-03,4.237315629737e-03,4.170923404925e-03,4.093057651746e-03,4.031751441109e-03,3.971013278613e-03,3.910843164257e-03,3.869797824310e-03,2.369223765290e-03
138.600000,3.958209245970e-03,5.067185014234e-03,5.556789620949e-03,5.456759689655e-03,5.356135380289e-03,5.276110221593e-03,5.210276846976e-03,5.085414848319e-03,5.021372142425e-03,5.096396318861e-03,4.971784267598e-03,4.834583655563e-03,4.712417994231e-03,4.610465455228e-03,4.508825017957e-03,4.410837878783e-03,4.312579140115e-03,4.233689404016e-03,4.167388228709e-03,4.089633405866e-03,4.028413300752e-03,3.967760652262e-03,3.907675460407e-03,3.866687671627e-03,2.367825807780e-03
139.100000,3.955338815374e-03,5.062355769760e-03,5.551352929422e-03,5.451450003350e-03,5.350952995371e-03,5.271026352840e-03,5.205276635189e-03,5.080566977645e-03,5.016661099753e-03,5.091592812400e-03,4.967153457249e-03,4.830146412797e-03,4.708151101659e-03,4.606340672142e-03,4.504842021292e-03,4.406993118154e-03,4.308872858750e-03,4.230094232635e-03,4.163883295827e-03,4.086238409917e-03,4.025103640827e-03,3.964535741830e-03,3.904534712943e-03,3.863603961087e-03,2.366439414840e-03
139.600000,3.952492278855e-03,5.057568426695e-03,5.545963448030e-03,5.446186413043e-03,5.345815589975e-03,5.265986604079e-03,5.200319809280e-03,5.075761165304e-03,5.011990831564e-03,5.086830878261e-03,4.962562678232e-03,4.825747469954e-03,4.703920987691e-03,4.602251398641e-03,4.500893267911e-03,4.403181364301e-03,4.305198345637e-03,4.226529835912e-03,4.160408334436e-03,4.082872401761e-03,4.021822206668e-03,3.961338300097e-03,3.901420682054e-03,3.860546457890e-03,2.365064490280e-03
140.100000,3.949669432003e-03,5.052822598251e-03,5.540620740074e-03,5.440968492566e-03,5.340722748478e-03,5.260990567786e-03,5.195405968603e-03,5.070997023085e-03,5.007360963038e-03,5.082110134283e-03,4.958011563356e-03,4.821386476698e-03,4.699727316786e-03,4.598197311509e-03,4.496978446910e-03,4.399402318367e-03,4.301555313973e-03,4.222995936717e-03,4.156963075196e-03,4.079535121632e-03,4.018568745918e-03,3.958168082056e-03,3.898333130037e-03,3.857514929300e-03,2.363700938620e-03
140.600000,3.946870072102e-03,5.048117901261e-03,5.535324373055e-03,5.435795819821e-03,5.335674059267e-03,5.256037840269e-03,5.190534716381e-03,5.066274166481e-03,5.002771122865e-03,5.077430201949e-03,4.953499748886e-03,4.817063085994e-03,4.695569756543e-03,4.594178090569e-03,4.493097250262e-03,4.395655684269e-03,4.297943479610e-03,4.219492260491e-03,4.153547251210e-03,4.076226312134e-03,4.015343008512e-03,3.955024844919e-03,3.895271821356e-03,3.854509144645e-03,2.362348665140e-03
141.100000,3.944093998142e-03,5.043453956275e-03,5.530073918606e-03,5.430667976798e-03,5.330669114604e-03,5.251128021722e-03,5.185705659600e-03,5.061592214650e-03,4.998220943313e-03,5.072790706307e-03,4.949026874555e-03,4.812776954052e-03,4.691447977670e-03,4.590193418565e-03,4.489249372826e-03,4.391941168650e-03,4.294362560999e-03,4.216018535142e-03,4.150160598014e-03,4.072945718187e-03,4.012144746625e-03,3.951908348091e-03,3.892236522571e-03,3.851528875361e-03,2.361007575860e-03
141.600000,3.941341010763e-03,5.038830387444e-03,5.524868952481e-03,5.425584549409e-03,5.325707510709e-03,5.246260716159e-03,5.180918408986e-03,5.056950790399e-03,4.993710060076e-03,5.068191275966e-03,4.944592583449e-03,4.808527740373e-03,4.687361653964e-03,4.586242981300e-03,4.485434512278e-03,4.388258480848e-03,4.290812279203e-03,4.212574491108e-03,4.146802853563e-03,4.069693087030e-03,4.008973714691e-03,3.948818353121e-03,3.889227002329e-03,3.848573894873e-03,2.359677577530e-03
142.100000,3.938610912285e-03,5.034246822470e-03,5.519709054442e-03,5.420545127619e-03,5.320788847596e-03,5.241435531358e-03,5.176172579036e-03,5.052349520103e-03,4.989238112344e-03,5.063631543078e-03,4.940196522058e-03,4.804315107599e-03,4.683310462263e-03,4.582326467404e-03,4.481652369080e-03,4.384607332902e-03,4.287292357815e-03,4.209159861286e-03,4.143473758204e-03,4.066468168228e-03,4.005829669333e-03,3.945754623704e-03,3.886243031361e-03,3.845643978647e-03,2.358358577620e-03
142.600000,3.935903506684e-03,5.029702892650e-03,5.514593808317e-03,5.415549305206e-03,5.315912729151e-03,5.236652078849e-03,5.171467787854e-03,5.047788033734e-03,4.984804742710e-03,5.059111143206e-03,4.935838340200e-03,4.800138721542e-03,4.679294082443e-03,4.578443568473e-03,4.477902646500e-03,4.380987439510e-03,4.283802522965e-03,4.205774380975e-03,4.140173054651e-03,4.063270713568e-03,4.002712369400e-03,3.942716925691e-03,3.883284382430e-03,3.842738904177e-03,2.357050484330e-03
143.100000,3.933218599547e-03,5.025198232784e-03,5.509522801899e-03,5.410596679893e-03,5.311078763017e-03,5.231909973852e-03,5.166803657206e-03,5.043265964765e-03,4.980409597144e-03,5.054629715443e-03,4.931517690983e-03,4.795998251153e-03,4.675312197337e-03,4.574593978935e-03,4.474185050573e-03,4.377398518001e-03,4.280342503346e-03,4.202417787964e-03,4.136900487939e-03,4.060100477117e-03,3.999621575914e-03,3.939705026997e-03,3.880350830365e-03,3.839858450900e-03,2.355753206580e-03
143.600000,3.930555998114e-03,5.020732481120e-03,5.504495626941e-03,5.405686853264e-03,5.306286560563e-03,5.227208835302e-03,5.162179812496e-03,5.038782950151e-03,4.976052324946e-03,5.050186902256e-03,4.927234230794e-03,4.791893368550e-03,4.671364492770e-03,4.570777396098e-03,4.470499289984e-03,4.373840288313e-03,4.276912030079e-03,4.199089822369e-03,4.133655805447e-03,4.056957215171e-03,3.996557052059e-03,3.936718697661e-03,3.877442151975e-03,3.837002400265e-03,2.354466654010e-03
144.100000,3.927915511221e-03,5.016305279371e-03,5.499511879024e-03,5.400819430617e-03,5.301535736905e-03,5.222548285712e-03,5.157595882649e-03,5.034338630315e-03,4.971732578783e-03,5.045782349504e-03,4.922987619262e-03,4.787823748839e-03,4.667450657519e-03,4.566993520042e-03,4.466845076223e-03,4.370312472942e-03,4.273510836810e-03,4.195790226737e-03,4.130438756860e-03,4.053840686221e-03,3.993518563132e-03,3.933757709750e-03,3.874558126097e-03,3.834170535637e-03,2.353190736950e-03
144.600000,3.925296949300e-03,5.011916272676e-03,5.494571157680e-03,5.395994021101e-03,5.296825910771e-03,5.217927951217e-03,5.153051500133e-03,5.029932649112e-03,4.967450014567e-03,5.041415706372e-03,4.918777519220e-03,4.783789070218e-03,4.663570383211e-03,4.563242053706e-03,4.463222123364e-03,4.366814796995e-03,4.270138659585e-03,4.192518745944e-03,4.127249094143e-03,4.050750650964e-03,3.990505876577e-03,3.930821837433e-03,3.871698533525e-03,3.831362642331e-03,2.351925366450e-03
145.100000,3.922700124373e-03,5.007565109511e-03,5.489673066209e-03,5.391210237542e-03,5.292156704587e-03,5.213347461492e-03,5.148546300960e-03,5.025564653758e-03,4.963204291471e-03,5.037086625406e-03,4.914603596669e-03,4.779789013903e-03,4.659723364413e-03,4.559522702692e-03,4.459630148163e-03,4.363346988073e-03,4.266795236918e-03,4.189275127179e-03,4.124086571496e-03,4.047686872243e-03,3.987518761935e-03,3.927910856871e-03,3.868863157043e-03,3.828578507578e-03,2.350670454260e-03
145.600000,3.920124850033e-03,5.003251441744e-03,5.484817211691e-03,5.386467696512e-03,5.287527744320e-03,5.208806449774e-03,5.144079924524e-03,5.021234294850e-03,4.958995071883e-03,5.032794762373e-03,4.910465520757e-03,4.775823264079e-03,4.655909298510e-03,4.555835175441e-03,4.456068870031e-03,4.359908776307e-03,4.263480309663e-03,4.186059119982e-03,4.120950945381e-03,4.044649115081e-03,3.984556990821e-03,3.925024546235e-03,3.866051781349e-03,3.825817920502e-03,2.349425912820e-03
146.100000,3.917570941444e-03,4.998974924492e-03,5.480003204990e-03,5.381766018152e-03,5.282938659519e-03,5.204304552767e-03,5.139652013721e-03,5.016941226264e-03,4.954822021385e-03,5.028539776336e-03,4.906362963759e-03,4.771891507930e-03,4.652127885700e-03,4.552179183062e-03,4.452538010909e-03,4.356499894319e-03,4.260193621104e-03,4.182870476155e-03,4.117841974473e-03,4.041637146617e-03,3.981620336897e-03,3.922162685721e-03,3.863264193102e-03,3.823080672127e-03,2.348191655270e-03
146.600000,3.915038215306e-03,4.994735216215e-03,5.475230660651e-03,5.377104826289e-03,5.278389083268e-03,5.199841410627e-03,5.135262214789e-03,5.012685105232e-03,4.950684808718e-03,5.024321329572e-03,4.902295601004e-03,4.767993435503e-03,4.648378829016e-03,4.548554439307e-03,4.449037295371e-03,4.353120077158e-03,4.256934916863e-03,4.179708949780e-03,4.114759419640e-03,4.038650736087e-03,3.978708575905e-03,3.919325057483e-03,3.860500180834e-03,3.820366555316e-03,2.346967595410e-03
147.100000,3.912526489859e-03,4.990531978534e-03,5.470499196892e-03,5.372483748288e-03,5.273878652132e-03,5.195416666937e-03,5.130910177356e-03,5.008465592160e-03,4.946583105766e-03,5.020139087526e-03,4.898263110908e-03,4.764128739823e-03,4.644661834243e-03,4.544960660660e-03,4.445566450504e-03,4.349769062370e-03,4.253703944892e-03,4.176574297168e-03,4.111703043928e-03,4.035689654846e-03,3.975821485579e-03,3.916511445626e-03,3.857759534998e-03,3.817675364792e-03,2.345753647750e-03
147.600000,3.910035584877e-03,4.986364876392e-03,5.465808435577e-03,5.367902415110e-03,5.269407006117e-03,5.191029968652e-03,5.126595554395e-03,5.004282350757e-03,4.942516587455e-03,5.015992718822e-03,4.894265174914e-03,4.760297116734e-03,4.640976609890e-03,4.541397566218e-03,4.442125205968e-03,4.346446589886e-03,4.250500455436e-03,4.173466276867e-03,4.108672612546e-03,4.032753676283e-03,3.972958845676e-03,3.913721636224e-03,3.855042047929e-03,3.815006897136e-03,2.344549727470e-03
148.100000,3.907565321624e-03,4.982233577796e-03,5.461158002181e-03,5.363360461173e-03,5.264973788645e-03,5.186680966112e-03,5.122318002124e-03,5.000135047848e-03,4.938484931834e-03,5.011881895173e-03,4.890301477403e-03,4.756498264951e-03,4.637322867204e-03,4.537864877643e-03,4.438713293841e-03,4.343152402038e-03,4.247324201076e-03,4.170384649621e-03,4.105667892848e-03,4.029842575888e-03,3.970120437942e-03,3.910955417241e-03,3.852347513782e-03,3.812360950695e-03,2.343355750410e-03
148.600000,3.905115522895e-03,4.978137753993e-03,5.456547525708e-03,5.358857524413e-03,5.260578646598e-03,5.182369312959e-03,5.118077180056e-03,4.996023353467e-03,4.934487819972e-03,5.007806291441e-03,4.886371705796e-03,4.752731886012e-03,4.633700320112e-03,4.534362319238e-03,4.435330448787e-03,4.339886243531e-03,4.244174936614e-03,4.167329178387e-03,4.102688654277e-03,4.026956131141e-03,3.967306046084e-03,3.908212578569e-03,3.849675728612e-03,3.809737325667e-03,2.342171633090e-03
149.100000,3.902686012939e-03,4.974077079313e-03,5.451976638716e-03,5.354393246180e-03,5.256221230114e-03,5.178094666140e-03,5.113872750941e-03,4.991946940783e-03,4.930524935927e-03,5.003765585523e-03,4.882475550378e-03,4.748997684213e-03,4.630108685232e-03,4.530889617831e-03,4.431976407824e-03,4.336647861428e-03,4.241052419137e-03,4.164299628242e-03,4.099734668391e-03,4.024094121563e-03,3.964515455759e-03,3.905492911982e-03,3.847026490241e-03,3.807135823994e-03,2.340997292690e-03
149.600000,3.900276617513e-03,4.970051231158e-03,5.447444977275e-03,5.349967271263e-03,5.251901192721e-03,5.173856685822e-03,5.109704380722e-03,4.987905486018e-03,4.926595966740e-03,4.999759458325e-03,4.878612704430e-03,4.745295366676e-03,4.626547681797e-03,4.527446502814e-03,4.428650910455e-03,4.333437005110e-03,4.237956407931e-03,4.161295766460e-03,4.096805708848e-03,4.021256328675e-03,3.961748454583e-03,3.902796211144e-03,3.844399598355e-03,3.804556249423e-03,2.339832647050e-03
150.100000,3.897887163812e-03,4.966059890022e-03,5.442952180889e-03,5.345579247785e-03,5.247618191215e-03,5.169655035437e-03,5.105571738487e-03,4.983898668515e-03,4.922700602427e-03,4.995787593815e-03,4.874782864033e-03,4.741624643192e-03,4.623017031645e-03,4.524032706075e-03,4.425353698583e-03,4.330253426295e-03,4.234886664501e-03,4.158317362392e-03,4.093901551326e-03,4.018442535969e-03,3.959004832068e-03,3.900122271544e-03,3.841794854397e-03,3.801998407422e-03,2.338677614670e-03
150.600000,3.895517480515e-03,4.962102739405e-03,5.438497892481e-03,5.341228827248e-03,5.243371885639e-03,5.165489381587e-03,5.101474496496e-03,4.979926170611e-03,4.918838535887e-03,4.991849678891e-03,4.870985728151e-03,4.737985226342e-03,4.619516459260e-03,4.520647961972e-03,4.422084516493e-03,4.327096878930e-03,4.231842952552e-03,4.155364187521e-03,4.091021973577e-03,4.015652528882e-03,3.956284379623e-03,3.897470890535e-03,3.839212061607e-03,3.799462105223e-03,2.337532114680e-03
151.100000,3.893167397731e-03,4.958179465817e-03,5.434081758407e-03,5.336915664437e-03,5.239161939294e-03,5.161359394059e-03,5.097412330095e-03,4.975987677694e-03,4.915009462939e-03,4.987945403430e-03,4.867220998602e-03,4.734376831313e-03,4.616045691609e-03,4.517292007365e-03,4.418843110856e-03,4.323967119280e-03,4.228825037927e-03,4.152436015408e-03,4.088166755356e-03,4.012886094838e-03,3.953586890555e-03,3.894841867275e-03,3.836651024984e-03,3.796947151754e-03,2.336396066880e-03
151.600000,3.890836746971e-03,4.954289758732e-03,5.429703428333e-03,5.332639417454e-03,5.234988018615e-03,5.157264745726e-03,5.093384917723e-03,4.972082878096e-03,4.911213082258e-03,4.984074460210e-03,4.863488379943e-03,4.730799176007e-03,4.612604458282e-03,4.513964581532e-03,4.415629230643e-03,4.320863905845e-03,4.225832688618e-03,4.149532621684e-03,4.085335678440e-03,4.010143023140e-03,3.950912160038e-03,3.892235002744e-03,3.834111551275e-03,3.794453357671e-03,2.335269391690e-03
152.100000,3.888525361221e-03,4.950433310546e-03,5.425362555305e-03,5.328399747587e-03,5.230849793279e-03,5.153205112610e-03,5.089391940830e-03,4.968211463113e-03,4.907449095348e-03,4.980236544912e-03,4.859787579566e-03,4.727251980951e-03,4.609192491307e-03,4.510665426176e-03,4.412442627182e-03,4.317786999310e-03,4.222865674756e-03,4.146653784035e-03,4.082528526573e-03,4.007423105041e-03,3.948259985086e-03,3.889650099722e-03,3.831593448950e-03,3.791980535317e-03,2.334152010190e-03
152.600000,3.886233074823e-03,4.946609816617e-03,5.421058795621e-03,5.324196319401e-03,5.226746936037e-03,5.149180173796e-03,5.085433083940e-03,4.964373126954e-03,4.903717206514e-03,4.976431356070e-03,4.856118307563e-03,4.723734969286e-03,4.605809525311e-03,4.507394285378e-03,4.409283054078e-03,4.314736162622e-03,4.219923768594e-03,4.143799282148e-03,4.079745085493e-03,4.004726133646e-03,3.945630164537e-03,3.887086962720e-03,3.829096528201e-03,3.789528498700e-03,2.333043844070e-03
153.100000,3.883959723552e-03,4.942818975135e-03,5.416791808858e-03,5.320028800573e-03,5.222679122745e-03,5.145189611366e-03,5.081508034500e-03,4.960567566763e-03,4.900017122869e-03,4.972658595063e-03,4.852480276754e-03,4.720247866735e-03,4.602455297268e-03,4.504150905642e-03,4.406150267211e-03,4.311711160852e-03,4.217006744421e-03,4.140968897761e-03,4.076985142846e-03,4.002051903968e-03,3.943022499074e-03,3.884545398061e-03,3.826620600936e-03,3.787097063521e-03,2.331944815660e-03
153.600000,3.881705144558e-03,4.939060487187e-03,5.412561257820e-03,5.315896861989e-03,5.218646032348e-03,5.141233110468e-03,5.077616482976e-03,4.956794482485e-03,4.896348554275e-03,4.968917966066e-03,4.848873202682e-03,4.716790401547e-03,4.599129546678e-03,4.500935035756e-03,4.403044024736e-03,4.308711761276e-03,4.214114378650e-03,4.138162414582e-03,4.074248488251e-03,3.999400212871e-03,3.940436791147e-03,3.882025213774e-03,3.824165480728e-03,3.784686047085e-03,2.330854847910e-03
154.100000,3.879469176357e-03,4.935334056634e-03,5.408366808513e-03,5.311800177639e-03,5.214647346837e-03,5.137310359185e-03,5.073758122698e-03,4.953053576947e-03,4.892711213289e-03,4.965209176067e-03,4.845296803502e-03,4.713362304587e-03,4.595832015465e-03,4.497746426885e-03,4.399964087026e-03,4.305737733284e-03,4.211246449701e-03,4.135379618282e-03,4.071534913226e-03,3.996770859043e-03,3.937872845019e-03,3.879526219624e-03,3.821730982835e-03,3.782295268369e-03,2.329773864390e-03
154.600000,3.877251658851e-03,4.931639390205e-03,5.404208130123e-03,5.307738424586e-03,5.210682751197e-03,5.133421048604e-03,5.069932649968e-03,4.949344555772e-03,4.889104815225e-03,4.961531934763e-03,4.841750800064e-03,4.709963309163e-03,4.592562447902e-03,4.494584832495e-03,4.396910216669e-03,4.302788848385e-03,4.208402738068e-03,4.132620296515e-03,4.068844211194e-03,3.994163643002e-03,3.935330466703e-03,3.877048227089e-03,3.819316924152e-03,3.779924547949e-03,2.328701789290e-03
155.100000,3.875052433274e-03,4.927976197340e-03,5.400084894930e-03,5.303711282973e-03,5.206751933421e-03,5.129564872698e-03,5.066139763906e-03,4.945667127365e-03,4.885529078024e-03,4.957885954625e-03,4.838234915817e-03,4.706593151100e-03,4.589320590720e-03,4.491450008309e-03,4.393882178450e-03,4.299864880235e-03,4.205583026187e-03,4.129884238857e-03,4.066176177430e-03,3.991578367091e-03,3.932809463982e-03,3.874591049358e-03,3.816923123242e-03,3.777573708003e-03,2.327638547400e-03
155.600000,3.872871342213e-03,4.924344190271e-03,5.395996778387e-03,5.299718435963e-03,5.202854584395e-03,5.125741528322e-03,5.062379166516e-03,4.942021002895e-03,4.881983722315e-03,4.954270950795e-03,4.834748876764e-03,4.703251568682e-03,4.586106192901e-03,4.488341712346e-03,4.390879739335e-03,4.296965604514e-03,4.202787098550e-03,4.127171236793e-03,4.063530609104e-03,3.989014835434e-03,3.930309646342e-03,3.872154501282e-03,3.814549400261e-03,3.775242572317e-03,2.326584064140e-03
156.100000,3.870708229588e-03,4.920743083917e-03,5.391943458953e-03,5.295759569705e-03,5.198990398022e-03,5.121950715248e-03,5.058650562567e-03,4.938405896248e-03,4.878468471321e-03,4.950686641108e-03,4.831292411534e-03,4.699938302661e-03,4.582919005841e-03,4.485259704841e-03,4.387902668419e-03,4.294090799011e-03,4.200014741596e-03,4.124481083756e-03,4.060907305232e-03,3.986472853914e-03,3.927830825018e-03,3.869738399398e-03,3.812195577033e-03,3.772930966230e-03,2.325538265500e-03
156.600000,3.868562940646e-03,4.917172595920e-03,5.387924618184e-03,5.291834373376e-03,5.195159071020e-03,5.118192136039e-03,5.054953659685e-03,4.934821524023e-03,4.874983050884e-03,4.947132746035e-03,4.827865251259e-03,4.696653096144e-03,4.579758783236e-03,4.482203748294e-03,4.384950736945e-03,4.291240243516e-03,4.197265743736e-03,4.121813575007e-03,4.058306066635e-03,3.983952230201e-03,3.925372812957e-03,3.867342561862e-03,3.809861476913e-03,3.770638716667e-03,2.324501078090e-03
157.100000,3.866435321942e-03,4.913632446575e-03,5.383939940635e-03,5.287942539013e-03,5.191360303012e-03,5.114465496114e-03,5.051288168221e-03,4.931267605493e-03,4.871527189427e-03,4.943608988675e-03,4.824467129609e-03,4.693395694712e-03,4.576625281035e-03,4.479173607335e-03,4.382023718259e-03,4.288413719881e-03,4.194539895303e-03,4.119168507710e-03,4.055726695957e-03,3.981452773693e-03,3.922935424769e-03,3.864966808499e-03,3.807546924898e-03,3.768365652080e-03,2.323472429120e-03
157.600000,3.864325221319e-03,4.910122358801e-03,5.379989113848e-03,5.284083761630e-03,5.187593796455e-03,5.110770503624e-03,5.047653801244e-03,4.927743862575e-03,4.868100617902e-03,4.940115094752e-03,4.821097782740e-03,4.690165846266e-03,4.573518257482e-03,4.476169048847e-03,4.379121387813e-03,4.285611011945e-03,4.191836988549e-03,4.116545680873e-03,4.053168997655e-03,3.978974295515e-03,3.920518476750e-03,3.862610960755e-03,3.805251747519e-03,3.766111602486e-03,2.322452246360e-03
158.100000,3.862232487939e-03,4.906642058170e-03,5.376071828303e-03,5.280257739116e-03,5.183859256641e-03,5.107106869542e-03,5.044050274578e-03,4.924250019818e-03,4.864703069806e-03,4.936650792546e-03,4.817756949255e-03,4.686963301083e-03,4.570437473091e-03,4.473189841836e-03,4.376243523124e-03,4.282831905551e-03,4.189156817641e-03,4.113944895354e-03,4.050632777946e-03,3.976516608506e-03,3.918121786875e-03,3.860274841663e-03,3.802975772880e-03,3.763876399375e-03,2.321440458200e-03
158.600000,3.860156972217e-03,4.903191272808e-03,5.372187777464e-03,5.276464172191e-03,5.180156391606e-03,5.103474307517e-03,5.040477306700e-03,4.920785804363e-03,4.861334281128e-03,4.933215812870e-03,4.814444370243e-03,4.683787811758e-03,4.567382690546e-03,4.470235757430e-03,4.373389903755e-03,4.280076188494e-03,4.186499178617e-03,4.111365953780e-03,4.048117844810e-03,3.974079527214e-03,3.915745174730e-03,3.857958275872e-03,3.800718830630e-03,3.761659875800e-03,2.320436993590e-03
159.100000,3.858098525858e-03,4.899769733449e-03,5.368336657647e-03,5.272702764423e-03,5.176484912181e-03,5.099872533918e-03,5.036934618767e-03,4.917350945960e-03,4.857993990340e-03,4.929809889087e-03,4.811159789195e-03,4.680639133193e-03,4.564353674771e-03,4.467306568935e-03,4.370560311320e-03,4.277343650537e-03,4.183863869402e-03,4.108808660643e-03,4.045624007994e-03,3.971662867841e-03,3.913388461562e-03,3.855661089592e-03,3.798480751918e-03,3.759461866277e-03,2.319441782070e-03
159.600000,3.856057001816e-03,4.896377173324e-03,5.364518168060e-03,5.268973222202e-03,5.172844531900e-03,5.096301267826e-03,5.033421934557e-03,4.913945176852e-03,4.854681938377e-03,4.926432757065e-03,4.807902952015e-03,4.677517022596e-03,4.561350192901e-03,4.464402051704e-03,4.367754529440e-03,4.274634083347e-03,4.181250689767e-03,4.106272822175e-03,4.043151078946e-03,3.969266448288e-03,3.911051470211e-03,3.853383110601e-03,3.796261369457e-03,3.757282206810e-03,2.318454753750e-03
160.100000,3.854032254301e-03,4.893013328201e-03,5.360732010751e-03,5.265275254632e-03,5.169234967032e-03,5.092760230924e-03,5.029938980411e-03,4.910568231852e-03,4.851397868566e-03,4.923084155155e-03,4.804673606953e-03,4.674421239371e-03,4.558372014151e-03,4.461521983175e-03,4.364972343730e-03,4.271947280552e-03,4.178659441313e-03,4.103758246402e-03,4.040698870876e-03,3.966890088096e-03,3.908734025144e-03,3.851124168254e-03,3.794060517432e-03,3.755120734872e-03,2.317475839290e-03
